,teleplay_id,name,rating
1029,1013,Le Chevalier D&#039;Eon,5.889351646202135
1030,94,Mobile Suit Gundam Seed Destiny,5.889280384041324
1031,13585,Natsuyuki Rendezvous,5.888760801855648
1032,16143,One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,5.88869752574955
1033,31918,Owari no Seraph: Nagoya Kessen-hen - Owaranai Seraph - Nagoya Kessen-hen,5.888133377112003
1034,9893,Suite Precure♪,5.8874956849056055
1035,6758,Tatakau Shisho: The Book of Bantorra,5.886433229429952
1036,415,Tonari no Yamada-kun,5.8864157036002664
1037,976,Yokohama Kaidashi Kikou: Quiet Country Cafe,5.886290063081256
1038,17901,All Alone With You,5.885866533001495
1039,2484,Gear Fighter Dendoh,5.885042439780353
1040,3418,Jungle no Ouja Taa-chan,5.884925393453746
1041,2544,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,5.884159342290031
1042,3245,Kindaichi Shounen no Jikenbo Specials,5.884128540592951
1043,3272,Kinnikuman,5.883427395109272
1044,1516,Kirarin☆Revolution,5.882919961527653
1045,32245,Kuromukuro,5.8824240565413675
1046,11777,Lupin III: Chi no Kokuin - Eien no Mermaid,5.882356837141634
1047,1967,Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars,5.881029035125843
1048,16468,One Piece: Glorious Island,5.8809647040832065
1049,3887,Ookiku Furikabutte Special,5.880395943950136
1050,30714,Owari no Seraph: Owaranai Seraph,5.880097072741595
1051,13073,Prince of Tennis: Another Story II - Ano Toki no Bokura OVA Bonus,5.879602272430543
1052,25647,Sabagebu! Specials,5.8790667218808546
1053,28621,Subete ga F ni Naru: The Perfect Insider,5.87687092411608
1054,9241,Super Robot Taisen OG: The Inspector,5.876788598522519
1055,390,Suzuka,5.875724697251551
1056,30901,Utawarerumono: Itsuwari no Kamen,5.875495370704918
1057,13677,Ao no Exorcist Movie Special,5.875349587316435
1058,9120,Beelzebub: Hirotta Akachan wa Daimaou!?,5.875313508963449
1059,6988,Doraemon Movie 30: Nobita no Ningyo Daikaisen,5.874437697900804
1060,1126,Figure 17: Tsubasa &amp; Hikaru,5.874375437731624
1061,1524,Fuujin Monogatari,5.874317238477013
1062,5658,Great Mazinger,5.873873004941892
1063,27945,Gugure! Kokkuri-san Specials,5.873812557117563
1064,958,HeatGuy J,5.873199584421574
1065,1437,Lupin III: Honoo no Kioku - Tokyo Crisis,5.871519227008065
1066,28013,Macross Δ,5.871399775033968
1067,18391,Mini Van,5.8701451471071895
1068,2736,Mojakou,5.8697491974978275
1069,9999,One Piece 3D: Mugiwara Chase,5.868853192141378
1070,8171,One Piece Recap,5.8681111720496695
1071,107,Ou Dorobou Jing,5.867352039668331
1072,2847,Pokemon Diamond &amp; Pearl: Dialga vs. Palkia vs. Darkrai,5.865420698680599
1073,28495,Sidonia no Kishi Movie,5.865181967373186
1074,173,Tactics,5.865095703348215
1075,1901,11-nin Iru!,5.8646751834505455
1076,32323,Aishen Qiaokeli-ing...,5.863283764186731
1077,31754,Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,5.862052567809907
1078,1205,Aru Tabibito no Nikki,5.860906798743453
1079,24429,Daze,5.860864019443533
1080,2667,Doraemon Movie 04: Nobita no Kaitei Kiganjou,5.859175653046693
1081,2655,Doraemon Movie 23: Nobita to Robot Kingdom,5.85904159070966
1082,893,Dragon Ball Movie 4: Saikyou e no Michi,5.858721994506791
1083,1299,Flag,5.858669823250891
1084,29325,Ghost in the Shell: Arise - Alternative Architecture,5.85839520700516
1085,1422,Lupin III: $1 Money Wars,5.858127100805476
1086,5084,Mai Mai Shinko to Sennen no Mahou,5.857269488748783
1087,7261,Mameshiba,5.856794929693638
1088,5351,Mobile Suit Gundam 00: Tenshitachi no Kiseki,5.8565817522744545
1089,2948,Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,5.854696416778465
1090,1168,Musekinin Kanchou Tylor OVA,5.854293740271654
1091,460,One Piece Movie 2: Nejimaki-jima no Daibouken,5.853610221834973
1092,11019,Pokemon 3D Adventure: Mew wo Sagase!,5.8524008979915285
1093,1846,Princess Nine: Kisaragi Joshikou Yakyuubu,5.852023873779561
1094,5014,Sango Shou Densetsu: Aoi Umi no Elfie,5.851759514323262
1095,3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,5.851350382789925
1096,100,Shin Shirayuki-hime Densetsu Prétear,5.850919665642975
1097,12191,Smile Precure!,5.850662841053451
1098,1652,Uchuu Senkan Yamato III,5.849964419026962
1099,3269,.hack//G.U. Trilogy,5.849388185711656
1100,2920,Ashita no Joe (Movie),5.848934938719425
1101,15711,Bakuman.: Deraman.,5.848709565737154
1102,1683,Di Gi Charat Nyo,5.848545581898557
1103,2671,Doraemon Movie 03: Nobita no Daimakyou,5.848179202078097
1104,2030,El Cazador de la Bruja,5.8476684712684746
1105,2624,"Flanders no Inu, Boku no Patrasche",5.845956518325273
1106,1886,Fushigiboshi no☆Futagohime Gyu!,5.845315691747017
1107,32071,Gantz:O,5.845168484916807
1108,10507,Inazuma Eleven Go,5.844124335799102
1109,16774,Inferno Cop,5.84388140188722
1110,28387,Joukamachi no Dandelion,5.843846887487491
1111,21563,Kamigami no Asobi,5.8435756967010235
1112,52,Kidou Tenshi Angelic Layer,5.842685444085981
1113,6163,Kuroshitsuji Recap,5.842683449740377
1114,6016,Kyoushoku Soukou Guyver (1989),5.842400887027467
1115,1416,Lupin III: Dead or Alive,5.840931523823779
1116,351,Ojamajo Doremi Sharp,5.839726387415726
1117,1120,Pokemon: Mizu no Miyako no Mamorigami Latias to Latios,5.839582074512024
1118,1124,Seikai no Danshou: Tanjou,5.838189634631537
1119,6581,Sengoku Basara: Setonai no Gekitotsu! Hi wo Fuku Umi no Daiyousai - Fugaku!!,5.837983097781326
1120,2583,Soukou Kihei Votoms: The Last Red Shoulder,5.837924894628901
1121,30740,Young Black Jack,5.837817612763292
1122,27825,Dragon Nest: Warriors&#039; Dawn,5.837199190310178
1123,3218,Gensoumaden Saiyuuki OVA,5.836753067621573
1124,915,Ginga Densetsu Weed,5.836555266576447
1125,32543,Lu Shidai 2nd Season,5.83511237905468
1126,1429,Lupin III: Nusumareta Lupin,5.834880654538999
1127,2818,Madou King Granzort,5.834545627082102
1128,333,Mama wa Shougaku 4 Nensei,5.834374305664909
1129,6262,Manga Sekai Mukashibanashi,5.834345161446234
1130,3437,Mister Ajikko,5.834333429811117
1131,6999,Prince of Tennis: Another Story - Messages From Past and Future OVA Bonus,5.83334824685468
1132,1835,Ryuusei no Rockman,5.833239893454647
1133,201,Video Girl Ai,5.832699804896695
1134,2333,Anime Sanjuushi,5.832087296606017
1135,12651,Danball Senki W,5.831831702383603
1136,2748,Dash! Kappei,5.830150220825331
1137,6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki&#039;s Case Files,5.82933721448226
1138,3231,Gunslinger Girl: Il Teatrino,5.8290077409716
1139,1774,HeatGuy J Special,5.828848714047478
1140,31500,High School Fleet,5.828846494644296
1141,2745,Jigoku Sensei Nube OVA,5.827635363239181
1142,16442,Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,5.827490255978244
1143,34085,Sakura Nagashi,5.826490756311376
1144,31280,Selector Destructed WIXOSS Movie,5.825007526848705
1145,1920,Urusei Yatsura Movie 1: Only You,5.82487458485161
1146,1932,Yes! Precure 5,5.824530285865439
1147,1736,B&#039;T X Neo,5.824141396479185
1148,2589,Black Cat Special,5.82364096138535
1149,4071,Black Jack (TV): Hizouban Specials,5.823197081904837
1150,526,Boku no Chikyuu wo Mamotte,5.823136372597807
1151,6460,Crayon Shin-chan Movie 05: Ankoku Tamatama Daitsuiseki,5.822820630215332
1152,7081,Danball Senki,5.82269813148926
1153,2123,Digimon X-Evolution,5.821545199143795
1154,2668,Doraemon Movie 20: Nobita no Uchuu Hyouryuuki,5.821017389801231
1155,1931,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,5.820670696809462
1156,395,Gantz 2nd Stage,5.820600869003899
1157,8120,Gotou ni Naritai.,5.819229767002584
1158,5041,Guin Saga,5.818520751597109
1159,1371,Hi no Tori,5.817812172276949
1160,1116,Junkers Come Here,5.817678608535873
1161,1556,Kikoushi Enma,5.817033138078504
1162,5079,Kurokami The Animation,5.815097260206752
1163,1413,Lupin III: Alcatraz Connection,5.814170027958756
1164,352,Motto! Ojamajo Doremi,5.813620239593249
1165,2108,Rockman.EXE Axess,5.813586910521292
1166,16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,5.812882777383981
1167,3692,Yes! Precure 5 GoGo!,5.811681918710985
1168,1498,Black Blood Brothers,5.81151848459268
1169,30711,Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e,5.8113629778616795
1170,974,Dead Leaves,5.810960502995844
1171,2222,Dr. Slump: Arale-chan,5.81047526615351
1172,19159,Genshiken Nidaime OVA,5.810058350310023
1173,2542,Lady Georgie,5.809921744340865
1174,1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,5.8094462166219945
1175,2834,Miracle☆Girls,5.809049038994038
1176,3111,Nasu: Suitcase no Wataridori,5.8067286233855615
1177,613,Onmyou Taisenki,5.806096851322997
1178,8133,Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!,5.80607680644038
1179,28215,Saint Seiya: Soul of Gold,5.805996629508315
1180,1108,Senkaiden Houshin Engi,5.80548649350758
1181,1080,Sentou Yousei Yukikaze,5.805372789058713
1182,2747,Tetsuwan Atom,5.804715434564209
1183,12695,Tight-rope,5.804246525849983
1184,5397,Usavich III,5.804004610195914
1185,2036,Cosmic Baton Girl Comet-san,5.803487775797551
1186,1352,Cyber City Oedo 808,5.802992322349784
1187,34349,Diamond no Ace: Second Season OVA,5.802986988808168
1188,2657,Doraemon Movie 08: Nobita to Ryuu no Kishi,5.802924012608791
1189,384,Gantz,5.801133868198742
1190,2400,Ghost Sweeper GS Mikami,5.800916087757661
1191,2416,Grander Musashi RV,5.800606798406696
1192,650,Gunsmith Cats,5.800458064092956
1193,1145,Kaze no Youjinbou,5.799940772301864
1194,1086,Kenran Butou Sai: The Mars Daybreak,5.799897368706376
1195,3670,Kikou Souseiki Mospeada,5.799001018611349
1196,5019,Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan,5.798675378972097
1197,1968,Mobile Suit Zeta Gundam: A New Translation II - Lovers,5.798333993052696
1198,1941,Moonlight Mile 1st Season: Lift Off,5.79815245016637
1199,31645,Persona 5 the Animation: The Day Breakers,5.796161820306659
1200,1236,SF Saiyuuki Starzinger,5.795949538766778
1201,17699,Toriko Movie: Bishokushin no Special Menu,5.795402679921069
1202,3738,Usavich II,5.795266414823884
1203,30845,Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!,5.795095486123294
1204,2225,Alps no Shoujo Heidi,5.794920039046591
1205,2825,Arabian Nights: Sindbad no Bouken (TV),5.7944195898896576
1206,31298,Baka to Test to Shoukanjuu: Matsuri - Sentakushi Ikou nomi,5.793474112106514
1207,9645,Be-Bop Highschool,5.792765055612545
1208,8359,Crayon Shin-chan Movie 04: Henderland no Daibouken,5.79247186030651
1209,4586,Daisuki! BuBu ChaCha,5.791429217788483
1210,2659,Doraemon Movie 14: Nobita to Buriki no Labyrinth,5.790805249503334
1211,380,Fushigi Yuugi OVA,5.790771165238663
1212,1016,Gunnm,5.790751475498492
1213,3946,Jarinko Chie,5.790563507013252
1214,31610,Kyoukai no Rinne (TV) 2nd Season,5.790482571717634
1215,629,Mahoutsukai Tai! OVA,5.790135561229679
1216,19511,Naruto Shippuuden: Sunny Side Battle,5.790133259339392
1217,2110,Rockman.EXE Beast,5.788922321419734
1218,3624,Seimei no Kagaku: Micro Patrol,5.788818246623956
1219,33004,Tanaka-kun wa Kyou mo Kedaruge,5.787976027485955
1220,2816,Toushou Daimos,5.78774767068577
1221,9539,Cardfight!! Vanguard,5.787712375574904
1222,2662,Doraemon Movie 02: Nobita no Uchuu Kaitakushi,5.7869697578843535
1223,2664,Doraemon Movie 19: Nobita no Nankai Daibouken,5.78578121879435
1224,4246,Eureka Seven: Pocket ga Niji de Ippai,5.7855774921624565
1225,1534,Futari wa Precure: Splash☆Star,5.785179832483774
1226,2264,Jungle Taitei Movie (1997),5.784860308823379
1227,28869,Kaitou Joker 2nd Season,5.784778837336444
1228,16033,Karneval,5.784199800103872
1229,2048,Kikou Ryohei Mellowlink,5.7835880172724785
1230,1417,Lupin III: Moeyo Zantetsuken!,5.783334434745831
1231,30014,Momokuri,5.783112227721913
1232,13409,Moyashimon Returns,5.780866279577234
1233,3305,Muteki Koujin Daitarn 3,5.780668083614323
1234,459,One Piece Movie 1,5.779840264477096
1235,5440,Ougon Yuusha Goldran,5.778526656748929
1236,1493,Project ARMS: The 2nd Chapter,5.7782740718818655
1237,1538,Pumpkin Scissors,5.778099757176037
1238,2543,Robin Hood no Daibouken,5.77805577100613
1239,2109,Rockman.EXE Stream,5.777840546549572
1240,3868,Rose of Versailles Movie,5.777823027746106
1241,22359,Sanzoku no Musume Ronja,5.775404844509417
1242,1823,Shin Hakkenden,5.7753540978465505
1243,3460,Bosco Daibouken,5.775060625513441
1244,31145,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu Picture Drama,5.774430959480599
1245,1778,Dae Jang Geum: Jang Geum&#039;s Dream,5.7739681727506476
1246,1179,Gakuen Senki Muryou,5.773670386285654
1247,3270,IGPX: Immortal Grand Prix (2005),5.77357771326323
1248,911,Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,5.773349840524162
1249,25143,"Kono Danshi, Sekika ni Nayandemasu.",5.772336902121347
1250,872,Mahou Shoujo-tai Arusu,5.77229670740658
1251,17717,Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension,5.771924957332165
1252,5343,Monkey Punch: Manga Katsudou Daishashin,5.771113095207933
1253,30771,Mudai,5.770681025151796
1254,3363,RD Sennou Chousashitsu,5.770260650182209
1255,678,Shadow Skill: Eigi,5.769656024993014
1256,2429,Unico: Mahou no Shima e,5.769271820293991
1257,2716,Urayasu Tekkin Kazoku,5.769113498883528
1258,1891,YAT Anshin! Uchuu Ryokou,5.768777153038863
1259,1246,Yuugo: Koushounin,5.768494740363186
1260,8475,Asura,5.768078577175583
1261,24973,Bokura wa Minna Kawaisou Specials,5.767402382647755
1262,8363,Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road,5.7667420128689075
1263,4690,Cyborg 009 (1979),5.76668966121805
1264,2962,Digimon Adventure 02 Movies,5.766597463048683
1265,4200,Dirty Pair OVA,5.766391248877309
1266,2674,Doraemon Movie 16: Nobita no Sousei Nikki,5.766176751128978
1267,3760,Grimm Douwa: Kin no Tori,5.765433886398875
1268,13561,Guilty Crown: 4-koma Gekijou,5.764594074384227
1269,1397,Macross 7,5.763901074097255
1270,2459,Maison Ikkoku: Ikkokujima Nanpa Shimatsuki,5.763794744826259
1271,15719,Oda Nobuna no Yabou Soushuuhen,5.7635727309719655
1272,1565,Pokemon Diamond &amp; Pearl,5.763088864352602
1273,31564,Sansha Sanyou,5.762573339517003
1274,22583,Uchuu Kyoudai: Number Zero,5.7613820391239585
1275,553,Yami no Matsuei,5.76137505303307
1276,482,Yu☆Gi☆Oh!: Duel Monsters GX,5.761251084050264
1277,3079,Aoki Ryuusei SPT Layzner,5.760344847901773
1278,22677,Appleseed Alpha,5.760157769379609
1279,23361,Bakuman. 3rd Season Specials,5.759933353976089
1280,1576,Bakumatsu Kikansetsu Irohanihoheto,5.759764965679924
1281,4286,Bonobono (TV),5.759661138834113
1282,8364,Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys,5.759303823814289
1283,424,Dirty Pair,5.758969941638049
1284,10948,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma no Hibi,5.758379908364073
1285,5983,Higepiyo,5.7578996438397585
1286,665,JoJo no Kimyou na Bouken: Adventure,5.757720736209463
1287,29927,Kaguya-hime,5.757257221482104
1288,5200,Offside (TV),5.756760850715451
1289,10822,Ranma ½: Totteoki Talk Best of Memories,5.756652288237921
1290,5691,Rekka no Honoo: Final Burning,5.756529961350011
1291,566,Tetsuwan Birdy,5.756245155088586
1292,21085,Witch Craft Works,5.755058105416104
1293,762,Bleach: Memories in the Rain,5.754792835718784
1294,2043,Cat&#039;s Eye,5.754442501181768
1295,1312,Chikyuu Bouei Kigyou Dai-Guard,5.754079902964718
1296,8362,Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle,5.753184819198002
1297,28211,Harmony,5.75273341648315
1298,432,Iria: Zeiram The Animation,5.752300698578364
1299,31405,Joker Game,5.750958641130627
1300,21853,Love Live! School Idol Project Recap,5.750355347429478
1301,21603,Mekakucity Actors,5.75019734332208
1302,1135,Munto: Toki no Kabe wo Koete,5.749542837133356
1303,12221,Precure All Stars Movie New Stage: Mirai no Tomodachi,5.74857376528037
1304,2117,Shin Captain Tsubasa,5.747754338228516
1305,1539,Touch: Cross Road - Kaze no Yukue,5.747736053843794
1306,19383,Yami Shibai,5.747215568253047
1307,1264,Yoroiden Samurai Troopers,5.747053219328785
1308,367,Akazukin Chacha OVA,5.746964702578291
1309,1079,Armitage III,5.7462238649621975
1310,2669,Doraemon Movie 06: Nobita no Little Star Wars,5.745446407401725
1311,2678,Doraemon Movie 18: Nobita no Nejimaki City Boukenki,5.744929588497948
1312,15159,Fantastic Children Special,5.744713491699535
1313,729,Hiatari Ryoukou!,5.7446261273817
1314,4549,Hokuto no Ken: Raoh Gaiden Ten no Haoh,5.744290317125202
1315,1336,Kyoushoku Soukou Guyver II,5.7441280871003
1316,16890,Makai Ouji: Devils and Realist,5.7440942222019675
1317,3752,Nagagutsu wo Haita Neko: 80 Nichikan Sekai Isshuu,5.743971636004689
1318,4662,Neo Angelique Abyss: Second Age,5.743655206085368
1319,1564,Pokemon Advanced Generation,5.743040942721064
1320,31919,PriPara Movie: Mi~nna no Akogare♪ Let&#039;s Go☆Prix Paris,5.742979504506795
1321,32094,Reikenzan: Hoshikuzu-tachi no Utage,5.742280673632523
1322,2452,Space Adventure Cobra,5.742176916159084
1323,8986,Supernatural The Animation,5.7415684886191665
1324,2331,Uchuu Densetsu Ulysses 31,5.7409624792854705
1325,568,Bubblegum Crisis Tokyo 2040,5.740489354548508
1326,2354,Devilman: Tanjou-hen,5.74039566279798
1327,1796,Dirty Pair: The Movie,5.740388315905861
1328,393,Escaflowne,5.739824814971959
1329,2998,Hi no Tori: Uchuu-hen,5.739218613586202
1330,6909,Jungle Taitei: Yuuki ga Mirai wo Kaeru,5.738361010893342
1331,149,Loveless,5.73734915728322
1332,2931,Mokke,5.73654927606632
1333,350,Ojamajo Doremi,5.736522476468373
1334,6324,Omamori Himari,5.73642189150518
1335,12709,Tales of Symphonia The Animation: Sekai Tougou-hen Specials,5.735753309584005
1336,7144,Uchuu Senkan Yamato: Fukkatsu-hen,5.735515401218353
1337,3614,Yakushiji Ryouko no Kaiki Jikenbo,5.7336335897828885
1338,754,Yuki no Joou,5.733248131319696
1339,493,Armitage III: Poly-Matrix,5.733180929154418
1340,33080,Brotherhood: Final Fantasy XV,5.732680227372051
1341,5032,Cobra The Animation,5.732369498139256
1342,2907,Cyborg Kuro-chan,5.732210241747829
1343,2651,Doraemon: Doraemon Comes Back (Movie),5.7320145786639
1344,32801,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,5.731849962199005
1345,26057,Fate/kaleid liner Prisma☆Illya 2wei! OVA,5.731665065748689
1346,23083,Happiness Charge PreCure! Movie: Ningyou no Kuni no Ballerina,5.731600564363831
1347,247,Harukanaru Toki no Naka de: Hachiyou Shou,5.731469904892248
1348,8206,Hime Chen! Otogi Chikku Idol Lilpri,5.7311329368439
1349,606,Kazemakase Tsukikage Ran,5.731042776589421
1350,2077,Kindaichi Shounen no Jikenbo,5.730985390859324
1351,2797,Koukou Tekken-den Tough,5.730929898153065
1352,604,Mahou no Stage Fancy Lala,5.7307248869307115
1353,2044,Mahou no Tenshi Creamy Mami,5.729871222455385
1354,1110,Mermaid Melody Pichi Pichi Pitch Pure,5.729614914643887
1355,2279,Nagagutsu wo Haita Neko,5.728878489030402
1356,461,One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,5.728732305983843
1357,11009,Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken,5.726796287235057
1358,7654,Tokyo Magnitude 8.0 Recap,5.725410957720715
1359,2470,Uchuu Kaizoku Captain Harlock: Arcadia-gou no Nazo,5.725310207513804
1360,21439,Uta no☆Prince-sama♪ Maji Love Revolutions,5.724631048393957
1361,3486,Yuusha Tokkyuu Might Gaine,5.724487177858223
1362,31080,Anne Happy♪,5.723463572289518
1363,286,B&#039;T X,5.72337436825483
1364,6217,Crayon Shin-chan Movie 03: Unkokusai no Yabou,5.72294656878265
1365,19067,Future Card Buddyfight,5.72189377436385
1366,2815,Geragera Boes Monogatari,5.721339037918368
1367,3110,Kaze no Naka no Shoujo: Kinpatsu no Jeanie,5.720856073660867
1368,252,Madlax,5.720844702414647
1369,31404,Netoge no Yome wa Onnanoko ja Nai to Omotta?,5.720746633263712
1370,10302,Pokemon Diamond &amp; Pearl Specials,5.720539332289826
1371,11569,Precure All Stars DX the Dance Live♥: Miracle Dance Stage e Youkoso,5.719820911079091
1372,33713,Seihou Bukyou Outlaw Star Specials,5.719692103649949
1373,27441,Show By Rock!!,5.71964284721814
1374,2586,Soukou Kihei Votoms: Kakuyaku taru Itan,5.719248764204041
1375,3137,Tsurikichi Sanpei,5.719157359082876
1376,1922,Urusei Yatsura Movie 3: Remember My Love,5.718812952061355
1377,30419,"Wake Up, Girls! Beyond the Bottom",5.7184627888492665
1378,1051,Ao no 6-gou,5.718451040195819
1379,751,Bomberman Jetters,5.717911486022396
1380,3432,Chou Mashin Eiyuuden Wataru,5.717463017401094
1381,30383,Classroom☆Crisis,5.717367020166613
1382,2913,Daisougen no Chiisana Tenshi: Bush Baby,5.717257773375586
1383,3033,Digimon Tamers: Bousou Digimon Tokkyuu,5.716886434695601
1384,1803,Dirty Pair: Lovely Angels yori Ai wo Komete,5.716546974352529
1385,1045,Elf wo Karu Mono-tachi,5.716353680080997
1386,4476,Gensoumaden Saiyuuki: Kibou no Zaika,5.715666122657486
1387,1592,Hataraki Man,5.715559718816293
1388,1434,Lupin III: Harimao no Zaihou wo Oe!!,5.715489737000245
1389,8097,Lupin III: The Last Job,5.714348389938885
1390,8666,Mazinkaiser SKL,5.713886611449945
1391,7308,Mirai Shounen Conan (Movie),5.713833917114075
1392,1209,Nasu: Andalusia no Natsu,5.713789791226752
1393,2489,Onegai My Melody,5.71363810545494
1394,24211,Orenchi no Furo Jijou,5.712979907262678
1395,325,Peach Girl,5.712301288817123
1396,758,RahXephon: Pluralitas Concentio,5.712260964831862
1397,917,Riding Bean,5.711890180060558
1398,4021,Seiyou Kottou Yougashiten: Antique,5.711662745603933
1399,5220,Shangri-La,5.71155529280033
1400,10775,SKET Dance: Demystifying Special,5.711546091108893
1401,31370,Tonkatsu DJ Agetarou,5.711470407033495
1402,2300,Uchuu no Kishi Tekkaman Blade OVA: Twin Blood,5.711005867095142
1403,20449,"Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!: Motenaishi, Nazomeite Miru",5.710612612812016
1404,9346,Battle Spirits: Brave,5.710167345255909
1405,17677,Buki yo Saraba,5.709591525474886
1406,3745,Crayon Shin-chan Movie 02: Buriburi Oukoku no Hihou,5.709530569502882
1407,29437,Detective Conan: Happy New Year Special,5.709383026138818
1408,2652,Doraemon: The Day When I Was Born,5.7092463208047795
1409,2950,Doubutsu no Mori,5.709150645604527
1410,2819,Dragon Quest: Abel Yuusha Densetsu,5.709014990938474
1411,2799,Hello! Sandybell,5.708625557348147
1412,1020,Honoo no Mirage: Minagiwa no Hangyakusha,5.708559822277347
1413,29785,Jitsu wa Watashi wa,5.707520004444646
1414,11299,Keroro Gunsou: KeroZero Shupattsudayo! Zeninshuugou!,5.7068199856938
1415,3483,Maison Ikkoku: Utsuriyuku Kisetsu no Naka de,5.7065576362497445
1416,32030,MEMORiES MELODiES,5.706093297084816
1417,912,Ninku,5.703239538788348
1418,32013,Oshiete! Galko-chan,5.702385509589281
1419,31378,Owari no Seraph: Kyuuketsuki Shahar,5.701506141008403
1420,1492,Project ARMS,5.700289880975861
1421,2000,Roujin Z,5.699905053886053
1422,11441,Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,5.69946987947052
1423,2758,Shippuu! Iron Leaguer,5.699270418543874
1424,29163,Sore ga Seiyuu!,5.69913431609602
1425,8250,Soukou Kihei Votoms: Koei Futatabi,5.6981234817691195
1426,2577,Tom Sawyer no Bouken,5.697495241501719
1427,28841,"Wake Up, Girls! Seishun no Kage",5.696087963165224
1428,1207,Wata no Kuni Hoshi,5.69560195500388
1429,48,.hack//Sign,5.695558982681124
1430,230,Air Master,5.6954249405332416
1431,929,Aura Battler Dunbine,5.695409472843254
1432,32802,Cardfight!! Vanguard G: Stride Gate-hen,5.693466957476774
1433,23991,Cardfight!! Vanguard Movie: Neon Messiah,5.692204934664538
1434,8394,Cyborg 009 (TV),5.691920219122633
1435,13839,Detective Conan OVA 12: The Miracle of Excalibur,5.691050762876237
1436,2355,Devilman: Yochou Sirene-hen,5.691045583012563
1437,30544,Gakusen Toshi Asterisk,5.6904154192543475
1438,4983,Hells,5.689979711646268
1439,3638,Kaiketsu Zorori,5.6893376163055045
1440,7904,Kemono no Souja Erin: Soushuuhen,5.689020408353627
1441,1696,Murder Princess,5.688822823331256
1442,5520,Onegai My Melody Sukkiri♪,5.688631177055968
1443,4742,Papa to Odorou,5.688421115098139
1444,6178,Pokemon Diamond &amp; Pearl: Arceus Choukoku no Jikuu e,5.68774464215148
1445,1709,Pokemon: Mewtwo! Ware wa Koko ni Ari,5.687519482176428
1446,3493,Ryuusei no Rockman Tribe,5.68701184558276
1447,22687,Terra Formars,5.686576638961945
1448,16726,gdgd Fairies 2,5.686356599009987
1449,1022,Generator Gawl,5.685021630516941
1450,2997,Hi no Tori: Houou-hen,5.684783551014053
1451,23425,Karneval Specials,5.684720558723853
1452,2335,Kenyuu Densetsu Yaiba,5.684632388636892
1453,31815,"Kono Danshi, Mahou ga Oshigoto Desu.",5.684398152113507
1454,1138,Medarot,5.684380404348341
1455,3656,Monochrome Factor,5.684376597742506
1456,3136,Ochamegami Monogatari: Korokoro Pollon,5.684203034619941
1457,9798,Pandane to Tamago-hime,5.684191945299881
1458,7695,Pokemon Diamond &amp; Pearl: Genei no Hasha Zoroark,5.683761567754537
1459,10276,Prince of Tennis: Mini Theater,5.683478282095793
1460,10819,Ranma ½: Tendou-ke no Oyobidenai Yatsura!,5.683204790964883
1461,1258,Saint Seiya: Kamigami no Atsuki Tatakai,5.683064588905177
1462,30363,Shinmai Maou no Testament Burst,5.683001443319062
1463,6941,Toriko: Jump Super Anime Tour 2009 Special,5.682704751982244
1464,961,Virtua Fighter,5.6824137632742575
1465,7366,"Boku no Chikyuu wo Mamotte: Alice kara, Rin-kun e",5.682249247769899
1466,3561,Dennou Boukenki Webdiver,5.68035685388176
1467,30988,Futsuu no Joshikousei ga [Locodol] Yattemita. OVA,5.680323452487662
1468,18097,Inazuma Eleven Go: Galaxy,5.679955912505587
1469,968,Kakutou Bijin Wulong: Rebirth,5.679912039544651
1470,20039,Kill Me Baby: Butsuzou Kegatte Nise Halloween,5.679519857102672
1471,5834,Kyojin no Hoshi,5.679150515149066
1472,6182,Maihime,5.67912756640472
1473,1137,Mushrambo,5.679096026450021
1474,2084,NG Knight Ramune &amp; 40,5.678616858874185
