,teleplay_id,name,genre,type,episodes,rating,members
508,23043,Re Boot,"Drama, Music, School, Slice of Life",Music,1,6.291447530378497,1544
509,22999,Nippon Tanjou,Historical,medium,5,6.18767980823718,62
510,19217,And And,Music,Music,1,5.374743666807563,470
511,23,Ring ni Kakero 1,"Action, Shounen, Sports",medium,12,6.2454210217870125,2224
512,407,Tantei Gakuen Q,"Comedy, Drama, Mystery, Police, Shounen",medium,45,7.418441351909714,16591
513,7294,Licca-chan Fushigi na Mahou no Ring,"Adventure, Fantasy",short,2,5.549556898057682,295
514,992,Dual Parallel! Trouble Adventures,"Action, Comedy, Harem, Mecha, Sci-Fi, Shounen",medium,13,7.689136357203082,10636
515,2472,Naruto: Shippuuden Movie 1,"Action, Adventure, Comedy, Fantasy, Shounen",long,1,6.732323123269689,108170
516,33074,Lupin III (2015) Specials,"Action, Adventure, Comedy, Shounen",Special,2,6.762436067620197,1353
517,10110,Mayo Chiki!,"Comedy, Ecchi, Harem, Romance, School",medium,13,8.112571960592042,192219
518,11887,Kokoro Connect,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",medium,13,8.512357241625365,283847
519,2431,Nikuyoku Gangu Takuhainin,Restricted,short,3,5.374905727761487,1566
520,13519,Organic,Comedy,ONA,1,5.099695411968539,183
521,522,Metropolis,"Adventure, Drama, Police, Romance, Sci-Fi, Shounen",long,1,7.253535289915052,44030
522,13785,Uhou Renka,Restricted,short,2,5.442215985177496,4873
523,788,Eiken: Eikenbu yori Ai wo Komete,"Comedy, Ecchi, Harem, School",short,2,6.013435613544203,15764
524,2277,Mahou Yuugi 2D,"Adventure, Comedy, Fantasy, Magic",ONA,24,6.141239766512528,1877
525,3574,Switch,"Action, Mystery, Police",short,2,6.089061802665947,17871
526,24987,Furueru Kuchibiru Episode 0,Restricted,short,1,5.556379632792927,1953
527,22961,Date A Live: Encore OVA,"Romance, Slice of Life",short,1,6.7639718449215955,48432
528,825,King of Fighters: Another Day,"Adventure, Drama, Shounen",ONA,4,5.967013521452475,8497
529,16119,Chouyaku Hyakuninisshu: Uta Koi. - Sake to Kikoushi ~ Murasaki Kishikibu to Kintou,"Historical, Josei",Special,1,6.0315515517171825,1029
530,9991,Bremen 4: Jigoku no Naka no Tenshi-tachi,"Adventure, Kids",Special,1,6.131065540497719,249
531,3980,Bi-Indoushi Miija: Injoku no Gakuen,Restricted,short,2,5.159757021635835,1158
532,260,Happy☆Lesson (TV),"Comedy, Drama, Harem, Romance, Slice of Life",medium,13,7.9913969807499114,17109
533,30695,Pop in Q,"Fantasy, Music",long,1,5.601654359033577,5207
534,3763,Chouon Senshi Borgman: Lovers Rain,"Action, Demons, Sci-Fi, Shounen",long,1,5.790468443631247,404
535,4033,The iDOLM@STER Live For You!,"Comedy, Drama, Music",short,1,6.183369687038528,6601
536,719,Ai no Kusabi,"Drama, Romance, Sci-Fi, Yaoi",short,2,7.271543383641982,20964
537,32353,Bonobono (2016),Comedy,medium,Unknown,6.254517119711215,760
538,10674,Omake,Comedy,long,1,5.238530051252829,339
539,171,Strange Dawn,"Adventure, Drama, Fantasy",medium,13,6.317054581247271,1865
540,21277,Yawaraka Atom,"Comedy, Parody",ONA,7,5.804673489623303,69
541,2805,Onegai! Samia Don,"Comedy, Fantasy, Kids, Magic, Slice of Life",medium,78,7.686545591960201,472
542,2435,Choubatsu Yobikou,"Restricted, School",short,2,5.750050088443086,1818
543,27721,Kasumin,"Fantasy, Kids",medium,26,6.79742116898691,236
544,1942,Rocket Girls,"Adventure, Sci-Fi",medium,12,6.348811831728858,4794
545,3581,Requiem,Restricted,short,2,5.173704282493366,2413
546,6830,Hinomaru Hatanosuke: Inazuma-gumi Tobatsu no Maki,"Action, Historical, Samurai",long,1,5.019016657248791,432
547,539,Tenchi Muyou! Ryououki,"Action, Comedy, Sci-Fi, Shounen, Space",short,6,6.771371188420623,25902
548,2283,Red Baron,"Action, Mecha, Sci-Fi, Shounen",medium,49,6.900918470167726,1188
549,969,Tsubasa Chronicle 2nd Season,"Action, Adventure, Drama, Fantasy, Mystery, Romance, Shounen, Supernatural",medium,26,8.541386317918954,79166
550,33887,Time for Christmas,Music,Music,1,5.416265273360853,42
551,26235,Crayon no Hoshi,"Drama, Kids",short,1,6.3937928247165665,47
552,9890,Major: Message,"Comedy, Drama, Sports",short,1,6.627299671933486,12282
553,18329,Meoteoldosawa Ttomae,"Action, Adventure, Fantasy, Magic, Shounen",long,1,6.018882074099693,66
554,23971,Fuku-chan no Zousan Butai,"Comedy, Historical",long,1,6.049188246147037,68
555,7775,Futatsu no Kurumi,Drama,Special,1,5.617056861824434,552
556,6555,Pokemon: Pikachu no Kirakira Daisousaku!,"Adventure, Comedy, Fantasy, Kids",Special,1,6.920680666075901,3786
557,9630,Mini Sengoku Basara Two: Tsukiyo no Katakura-kun,"Comedy, Historical",Special,7,6.388192193033163,3232
558,846,School Rumble Ni Gakki,"Comedy, Romance, School, Shounen",medium,26,8.11403241689013,93095
559,16253,"Umi Da! Funade Da! Nikoniko, Pun","Comedy, Fantasy",long,1,5.83521420977774,79
560,34502,Inazma Delivery,"Action, Comedy, Sci-Fi",medium,10,6.543565003007434,32
561,14039,Katayoku no Khronos Gear,"Action, Sci-Fi",short,1,5.6991431711310625,542
562,1620,MAPS,"Adventure, Comedy, Sci-Fi",short,4,5.867498492916148,1007
563,2276,Shin Saishuu Chikan Densha,Restricted,short,3,5.454436311698883,2163
564,1220,Hoshizora Kiseki,"Romance, Sci-Fi",ONA,1,6.158472592010154,7674
565,34321,Fate/Grand Order: First Order,"Action, Fantasy, Magic, Supernatural",Special,1,5.984430195833412,5005
566,5101,Doutei Kawaiya,Restricted,ONA,1,5.162940597722507,787
567,33724,Monster Strike The Movie: Hajimari no Basho e,"Action, Fantasy, Game",long,1,6.270686333499832,978
568,8142,Colorful (Movie),"Drama, Slice of Life, Supernatural",long,1,6.344912760710516,63263
569,14117,Blood-C: Special Edition,"Action, Horror, School, Supernatural, Vampire",Special,2,6.60475700626117,6993
570,2905,Ikkitousen: Dragon Destiny Specials,"Ecchi, Martial Arts, School, Super Power",Special,6,5.874578541638211,15774
571,21681,Hanayamata,"Comedy, School, Seinen, Slice of Life",medium,12,7.044184811954641,55536
572,28623,Koutetsujou no Kabaneri,"Action, Drama, Fantasy, Horror",medium,12,6.98953392906566,253027
573,9627,Kakko Kawaii Sengen!,Comedy,medium,5,6.112393769578992,590
574,2453,Dennou Sentai Voogie&#039;s★Angel,"Action, Drama, Mecha, Military, Sci-Fi",short,3,5.9697500702302975,1132
575,11661,Robo to Shoujo (Kari),"Action, Comedy, Mecha, Sci-Fi",ONA,9,6.15751052494892,1031
576,9032,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,"Shounen, Sports, Super Power",long,1,5.762255273185447,6392
577,9375,Netorare: Tanabe Yuuka no Dokuhaku,Restricted,short,1,4.945034305756531,2042
578,20207,Boku no Boukuugou,"Drama, Historical, Kids",Special,1,7.151762560814421,154
579,2161,Skull Man,"Action, Mystery, Super Power",medium,13,6.338455558766149,16361
580,5337,Bakugan Battle Brawlers: New Vestroia,"Adventure, Fantasy, Game, Shounen",medium,52,7.017061596955232,14694
581,19645,Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai,"Adventure, Comedy, Fantasy, Kids",long,1,7.08984394727451,754
582,8490,Digimon Adventure 3D: Digimon Grand Prix!,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sports",long,1,6.981734467160038,4882
583,2521,Haja Kyosei G Dangaiou,"Action, Mecha, Sci-Fi",medium,13,6.001880784645946,1377
584,17831,Inu to Hasami wa Tsukaiyou,"Comedy, Supernatural",medium,12,6.5817994298439375,69526
585,20871,Nissan Serena x One Piece 3D: Mugiwara Chase - Sennyuu!! Sauzando Sanii-gou,"Comedy, Fantasy, Shounen",Special,1,6.299423089371649,5123
586,1959,Wild 7,"Action, Drama, Police, Shounen",short,2,5.853164158099746,679
587,21843,Shingeki no Bahamut: Genesis,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",medium,12,7.067953696885121,143701
588,29053,Orangutan,"Kids, Music",Music,1,5.334406781513369,98
589,30938,Ijime Juuyon-sai no Message,Drama,short,1,5.679802180518551,38
590,1456,L/R: Licensed by Royal,"Action, Adventure, Mystery, Police",medium,12,6.575362877677484,2388
591,8187,Fumiko no Kokuhaku,Comedy,ONA,1,5.866243492643122,13829
592,6959,GA: Geijutsuka Art Design Class OVA,"Comedy, School, Seinen, Slice of Life",short,1,6.4754275296417845,3284
593,31008,Makeruna! Senta: Sayonara Ijime Mushi,"Drama, Kids",short,1,6.393789838576086,35
594,14837,Dragon Ball Z Movie 14: Kami to Kami,"Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power",long,1,6.471148501651101,66471
595,753,Chijoku Shinsatsushitsu,Restricted,short,2,5.357565323772184,2825
596,10533,Fujilog,Comedy,medium,13,6.254686143600873,275
597,31710,Divine Gate,"Action, Fantasy, Sci-Fi",medium,12,6.115149690505805,83271
598,33232,Area 88 Movie,"Action, Adventure, Drama, Military, Romance",long,1,7.2525040999622865,210
599,1171,Slayers Excellent,"Adventure, Comedy, Demons, Fantasy, Magic, Shounen, Supernatural",short,3,6.8952072146333325,13842
600,2034,Lovely★Complex,"Comedy, Romance, Shoujo",medium,24,7.8647777357098105,235003
601,16740,Hanamaru Youchien Special Preview,"Comedy, School",Special,1,6.22668576903869,1093
602,8155,Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,"Adventure, Comedy, Fantasy, Horror, Supernatural",long,1,6.484781932584347,214
603,33846,Yurugaro,"Comedy, Fantasy",Special,Unknown,5.160714126461604,153
604,2187,Shuudan Chikan Densha,Restricted,short,2,5.3418467975086505,1065
605,2534,Angelique,"Drama, Fantasy, Romance, Sci-Fi, Shoujo",short,3,6.9275828659210905,3523
606,31257,Spacy,Dementia,long,1,4.049177107042382,131
607,8713,Akai Ito,"Drama, Romance, Slice of Life",Special,1,6.780388063096812,1648
608,16,Hachimitsu to Clover,"Comedy, Drama, Josei, Romance",medium,24,8.144701730618436,130646
609,5051,Macross XX,"Action, Mecha",Special,1,5.812268842598966,1609
610,3446,Biohazard: Degeneration,"Action, Horror, Sci-Fi",long,1,5.994526594997419,20172
611,2620,Spider Riders: Yomigaeru Taiyou,"Action, Adventure, Mecha",medium,26,6.6595832989312544,1889
612,4820,Be-yond,Restricted,short,2,5.1566243778141025,693
613,29830,Tamayura: Sotsugyou Shashin Part 3 - Akogare,"Comedy, Drama, Slice of Life",long,1,6.4322931632980875,3089
614,2491,Touch: Sebangou no Nai Ace,"Drama, Romance, Sports",long,1,6.596822537023623,1109
615,4398,Kuro Nyago,Fantasy,long,1,5.287728017992311,1979
616,3569,Injuu Seisen: Twin Angels,"Restricted, Horror",short,4,5.438049952727804,1169
617,214,Pia Carrot e Youkoso!! 2,"Comedy, Restricted, Romance",short,3,6.65462461132843,1408
618,32521,Super Mario World: Mario to Yoshi no Bouken Land,"Comedy, Game, Kids",short,1,7.292124422721033,163
619,31874,2002-nen Harmoni Ondo,"Kids, Music",Music,1,5.6360951412703955,79
620,30859,Memory of Red,Dementia,long,1,4.451484326467432,331
621,3027,Hokuto no Ken: Yuria-den,"Action, Adventure, Drama, Martial Arts",short,1,6.468266603961387,3713
622,7027,Manga,Comedy,long,1,4.928255234222227,492
623,20237,Anime Document: München e no Michi,Sports,medium,16,5.845106946075532,83
624,10135,Manga Hajimete Monogatari,"Adventure, Comedy, Historical",medium,305,7.217989223243936,169
625,22619,Kero Kero Keroppi no Tomodachitte Ii na,Kids,short,1,6.124008183943037,71
626,22065,The Adventures of T-Rex,"Action, Adventure, Comedy, Kids",medium,52,7.481275900612337,84
627,31374,Shingeki! Kyojin Chuugakkou,"Comedy, Parody, School, Shounen",medium,12,6.954029545262358,52928
628,3701,Kaiba,"Adventure, Mystery, Romance, Sci-Fi",medium,12,7.753979807031138,56927
629,3737,Usavich,"Adventure, Comedy",medium,13,6.7177720266102465,4675
630,2375,Shusaku Replay,"Restricted, School",short,4,5.660840744481119,1176
631,23245,Go Go Toraemon,"Comedy, Sports",short,1,5.827422504680808,57
632,2007,Dousou Kai Again,Restricted,short,2,5.120999093559965,1101
633,9491,Katsugeki Shoujo Tanteidan,"Action, Comedy, School",short,1,5.9205188930820825,557
634,3635,Advancer Tina,"Restricted, Sci-Fi, Space",short,1,5.236908520627811,1487
635,13325,Crimson Girls: Chikan Shihai,Restricted,short,3,5.285956640370982,3292
636,24371,Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude,"Drama, Mecha, Military",Special,1,6.058688909967195,2078
637,23333,DRAMAtical Murder,"Action, Psychological, Sci-Fi, Super Power",medium,12,6.413534447503329,80121
638,18155,Linetown,Comedy,medium,50,6.2555341048931234,369
639,33729,Chain Chronicle: Haecceitas no Hikari Part 2,"Action, Adventure, Fantasy, Magic, Shounen",long,1,6.019380510714834,2069
640,28675,Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen,"Fantasy, Slice of Life, Supernatural",long,1,6.280725940618444,59815
641,9956,The Primitives: Bongo and Grunge,Comedy,medium,52,6.255501285429382,58
642,481,Yu☆Gi☆Oh! Duel Monsters,"Adventure, Game, Shounen",medium,224,7.214538362295102,132099
643,16399,Jeonja Ingan 337,"Action, Sci-Fi, Super Power",long,1,5.567086710718145,83
644,4601,Fairy Forest Remi-chan,Restricted,short,1,4.9096171825631885,1060
645,18241,Himitsukessha Taka no Tsume MAX,"Comedy, Parody, Super Power",medium,38,6.30417915334537,112
646,3301,Septem Charm Magical Kanan,"Restricted, Magic, Romance, School",short,4,6.362722494768308,1381
647,1525,Pokemon Crystal: Raikou Ikazuchi no Densetsu,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,7.230861865837781,13929
648,5143,Tokusou Kihei Dorvack,"Action, Mecha, Sci-Fi",medium,36,6.823993863734557,360
649,3458,Pi Po Pa Po Patrol-kun,"Comedy, Kids",medium,65,6.969803044034902,153
650,31530,Classroom☆Crisis Special,"School, Sci-Fi",Special,1,5.966263986445101,2738
651,26247,Mina no Egao,"Drama, Kids",short,1,6.393794068941766,52
652,7112,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars,"Drama, Fantasy, Mystery",long,1,6.125658433004597,1062
653,2702,Bakukyuu Renpatsu! Super Bedaman,"Adventure, Game",medium,18,6.835374385275928,592
654,6463,Hoshi wo Katta Hi,"Kids, Sci-Fi",long,1,6.556737714854237,2814
655,2004,Hanada Shounen-shi,"Comedy, Drama, Slice of Life, Supernatural",medium,25,7.331231290548758,6321
656,21105,Love Stage!!,"Comedy, Romance, Shounen Ai",medium,10,7.490349684417438,83397
657,4053,Prince of Tennis: The National Tournament Finals,"Comedy, School, Shounen, Sports",short,7,6.811784575301667,21020
658,16335,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,"Action, Mecha, Military, Sci-Fi",Special,1,5.982500843573494,5477
659,32276,Nar Doma Manner Movie,Comedy,long,1,5.70246030288018,65
660,11665,Natsume Yuujinchou Shi,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",medium,13,7.410349362062519,98431
661,11673,Hal no Fue,"Adventure, Kids",long,1,6.31138231300849,202
662,34445,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,"Drama, Fantasy, Magic, Slice of Life",medium,6,6.32303754816512,4439
663,30094,Majin Sentai Death Ranger: Ubawareta Pudding!,"Action, Comedy",ONA,1,4.850515847533464,111
664,5900,Jean Valjean Monogatari,Drama,Special,1,5.588291836939442,422
665,24677,Gegege no Kitarou: Kitarou Tanjou-hen,Supernatural,Special,1,4.548669936297787,103
666,443,Onegai☆Teacher: Himitsu na Futari,"Comedy, Ecchi, Romance, Sci-Fi",short,1,6.9769943132688015,32134
667,5872,Doubutsu Mura no Sports Day,Action,long,1,4.868966570346746,448
668,3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,"Harem, Music, Romance, School, Shoujo",Special,1,7.6909544598322865,17967
669,12163,Ginga Tetsudou 999: Hoshizora wa Time Machine,"Drama, Sci-Fi",long,1,6.206229001667703,443
670,27509,Toaru Majutsu no Index 10th Anniversary PV,"Action, Comedy, Magic, Sci-Fi, Super Power",Special,1,6.271548229327075,5052
671,22983,Hipira-kun ONA,"Comedy, Fantasy, Kids, Supernatural, Vampire",ONA,2,6.393204606900197,318
672,4718,AIKa: Special Trial,Ecchi,Special,1,5.14435751041603,4116
673,8897,Ganbare! Marine Kid,"Action, Adventure, Kids, Sci-Fi",medium,13,7.043327973124119,139
674,22689,Terra Formars: Bugs 2-hen,"Action, Horror, Sci-Fi, Space",short,2,6.258482126758024,21616
675,4394,Norakuro Gochou,Adventure,long,1,5.245478859800601,444
676,7245,Sekai Meisaku Douwa: Wow! Maerchen Oukoku,Fantasy,medium,26,6.988509788227253,227
677,6747,Dance in the Vampire Bund,"Action, Supernatural, Vampire",medium,12,6.586343456673749,121005
678,22709,Zettai Zetsumei Dangerous Jiisan (2005),"Comedy, Kids",medium,19,6.968756253611272,66
679,29837,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice &amp; Fiction","Mystery, Police, Supernatural",Special,1,6.626206427252903,190
680,16512,Devil Survivor 2 The Animation,"Action, Demons, Supernatural",medium,13,6.546520550702337,101266
681,32758,Toute wa Sono Kotae,"Music, Supernatural",Music,1,4.554613276455546,83
682,3695,Spectral Force Chronicle Divergence,Fantasy,short,1,4.790092741668249,410
683,1636,Ai Shimai Tsubomi... Kegashite Kudasai,Restricted,short,2,5.306737680357065,3932
684,1245,Shihaisha no Tasogare,"Action, Demons, Drama, Horror, Sci-Fi, Shoujo, Supernatural",short,1,6.490332260523356,4377
685,30431,Anata mo Robot ni Nareru feat. Kamome Jidou Gasshoudan,Music,Music,1,4.318734994064489,137
686,27375,Hitoribotchi,Drama,long,1,5.55874742898237,60
687,16377,Peeping Life: The Perfect Extension,"Comedy, Slice of Life",short,10,5.708865561770162,245
688,31771,Amanchu!,"Comedy, School, Shounen, Slice of Life",medium,12,7.131310484161647,40481
689,1178,Detonator Orgun,"Action, Mecha, Sci-Fi",short,3,6.060854791906635,2809
690,6884,Ookami to Koushinryou II Specials,Fantasy,Special,2,5.694697348194749,34903
691,5285,SeeIn AO,Restricted,short,2,5.49059046295716,487
692,732,Vampire Hunter D,"Action, Horror, Sci-Fi, Supernatural, Vampire",long,1,6.290933946538168,42377
693,293,Di Gi Charat,"Comedy, Fantasy, Sci-Fi",medium,16,6.6209924012303,12227
694,30654,Ansatsu Kyoushitsu (TV) 2nd Season,"Action, Comedy, School, Shounen",medium,25,7.6075966939680235,176475
695,33570,Zenryoku Yobikou 5.5 Seminar Prologue,"Comedy, Parody, School",ONA,1,6.097924635873183,62
696,16201,Aku no Hana,"Drama, Psychological, Romance, School",medium,13,7.8095380833967605,86669
697,33205,StarFox Zero: The Battle Begins,"Action, Sci-Fi, Space",ONA,1,5.710798742331704,1885
698,10897,Boku wa Tomodachi ga Sukunai Episode 0,"Comedy, Romance, School, Seinen, Slice of Life",short,1,7.275241679617752,69233
699,13373,Kyoto Animation: Hana-hen,Slice of Life,Special,1,5.249282874035137,2483
700,22069,Swing Out Sisters (2014),Restricted,short,1,5.700580296018687,5099
701,10319,Chou Dendou Robo Tetsujin 28-gou FX,"Action, Adventure, Mecha, Sci-Fi",medium,47,6.2691881183390095,354
702,900,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",long,1,6.4996309690164615,52690
703,2604,Sky Girls,"Mecha, Military, Sci-Fi",medium,26,6.431212005331773,17115
704,16780,Gongnyong Baengmannyeon Ttori,"Action, Adventure, Shounen",long,1,5.885276045102749,76
705,429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,"Comedy, Drama, Shoujo",short,1,6.704849395090669,9268
706,31268,Miira no Yume,Dementia,long,1,5.448415902544013,98
707,6586,Yume-iro Pâtissière,"Kids, School, Shoujo",medium,50,7.499114811766809,36921
708,4039,Golgo 13 (TV),"Action, Adventure, Drama, Seinen, Thriller",medium,50,6.983846218848363,18687
709,29731,Beppu x Peeping Life,"Comedy, Slice of Life",ONA,1,5.026417719217132,161
710,2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,"Action, Comedy, Mystery, Police",long,1,6.5048926204842275,786
711,1303,The Animatrix,"Action, Drama, Sci-Fi",short,9,6.226478552581101,42831
712,10379,Natsume Yuujinchou San,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",medium,13,7.381112248920443,102322
713,2665,Doraemon Movie 07: Nobita to Tetsujin Heidan,"Adventure, Comedy, Fantasy, Kids, Shounen",long,1,7.230436270780592,1272
714,10325,Kyuuketsuki,"Restricted, Vampire",short,2,5.278301546806093,3281
715,31737,Gakusen Toshi Asterisk 2nd Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",medium,12,8.455607357716781,101287
716,590,Kage kara Mamoru!,"Comedy, Romance, Shounen",medium,12,7.386949930822665,17136
717,18005,Forza! Hidemaru,Sports,medium,26,5.954552962525781,102
718,300,3x3 Eyes,"Action, Demons, Fantasy, Horror, Romance",short,4,6.969153893429656,15683
719,7021,Ni-hiki no Sanma,Comedy,long,1,5.071228764963665,344
720,8681,Kitakaze Kozou no Kantarou,"Music, Samurai",Music,1,5.008494005294114,254
721,32146,Peeping Life: TV Asahi Josei Announcer Collab,"Comedy, Slice of Life",Special,1,5.708929071285095,83
722,28723,Aikatsu!: Dai Starmiya Ichigo Matsuri Zenyasai!!,"Music, School, Shoujo",Special,1,6.161684361341346,630
723,1764,Slam Dunk (Movie),"Comedy, Drama, School, Shounen, Slice of Life, Sports",long,1,6.827131931541803,8750
724,32344,Nana-iro Megane,Music,Music,1,4.318723298347608,90
725,33421,Hitori no Shita: The Outcast,"Action, Super Power, Supernatural",medium,12,6.343230984595502,36343
726,8312,Piece,Music,Music,1,5.448179460845452,1143
727,4737,Himitsukessha Taka no Tsume,"Comedy, Parody, Super Power",medium,12,6.714568230880169,341
728,2237,Rozen Maiden: Meitantei Kunkun - Duell Walzer,"Comedy, Mystery",Special,1,6.099684645423071,13901
729,33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,"Action, Drama, Mystery, Supernatural",short,8,6.35821024810339,19317
730,5859,Kiddy GiRL-AND Pilot,"Action, Sci-Fi, Super Power",short,1,5.75929723661652,3539
731,2006,Yu☆Gi☆Oh! (1999),"Adventure, Comedy, Fantasy, Game, Shounen",long,1,7.011287127119121,26934
732,13119,Hakuouki Movie 2: Shikon Soukyuu,"Action, Drama, Historical, Josei, Samurai, Supernatural",long,1,7.064497206342214,9492
733,365,Fake,"Comedy, Mystery, Police, Romance, Shounen Ai",short,1,6.957836663387649,10926
734,9939,Kunoichi Sakuya,Restricted,short,2,5.0511624407256335,1218
735,21483,Sanchoume no Yuuhi,"Comedy, Slice of Life",medium,27,6.3325219532095325,72
736,24843,Clarinet Kowashichatta,Music,Music,1,4.6204216119062345,111
737,10200,Bikkuriman: Moen Zone no Himitsu,"Action, Adventure, Kids",long,1,6.405518474025737,108
738,31426,Urawa no Usagi-chan Special,"Comedy, School, Slice of Life",Special,1,5.645938760447589,764
739,5811,Nezumi no Rusuban,Action,long,1,4.812627226156289,532
740,2019,DNA Sights 999.9,"Action, Adventure, Drama, Sci-Fi",short,1,6.205055115193003,1048
741,4851,Lupin III: Seven Days Rhapsody,"Action, Adventure, Comedy, Shounen",Special,1,6.685520558660694,2482
742,10526,Duel Masters Zero,"Action, Kids",medium,25,6.28632887939918,795
743,31073,Show By Rock!!: Plasmagica na Gogo,Comedy,ONA,3,5.3009398782022075,469
744,28579,Kyoro-chan no Jishin Youjin Hi no Youjin,"Drama, Fantasy, Kids",short,1,6.526548722374446,69
745,246,Groove Adventure Rave,"Adventure, Comedy, Fantasy, Romance, Shounen",medium,51,7.9317388544995895,56353
746,1347,Bubblegum Crisis,"Adventure, Mecha, Sci-Fi, Shounen",short,8,6.4463532449590835,17268
747,13029,Arashi no Yoru ni: Himitsu no Tomodachi,"Adventure, Drama",medium,26,6.313515043951805,1597
748,33662,Taka no Tsume 8: Yoshida-kun no X-Files,"Comedy, Parody",long,1,5.762305807040333,13
749,10458,Ran-&gt;Sem: Hakudaku Delmo Tsuma no Miira Tori,Restricted,short,2,5.435370299068243,4192
750,463,One Piece Movie 5: Norowareta Seiken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",long,1,6.720056027873372,35357
751,24743,Yakin Byoutou Specials,Restricted,short,2,5.156603225985702,608
752,26279,Kumo no Ito (OVA),Fantasy,short,1,5.542769207037221,67
753,11695,Ultraman Graffiti,"Action, Comedy, Parody, Super Power",short,6,4.978446884620379,123
754,8729,Omoide no Album,"Kids, Music, School, Slice of Life",Music,1,5.856240879781177,205
755,3278,Kinnikuman: New York Kiki Ippatsu!,"Action, Comedy, Shounen, Sports",long,1,6.363614171727894,278
756,5646,Deep Voice,Restricted,short,3,5.189008498495508,844
757,32804,Ainone,"Drama, Music",Music,1,5.1919115338995105,136
758,14685,Onegai☆Teacher: Reminiscence Disc,"Comedy, Romance, Sci-Fi",short,1,6.864466477868819,2503
759,3044,Tetsuwan Atom (1980),"Action, Adventure, Mecha, Sci-Fi, Shounen",medium,52,7.04739601885994,5743
760,28915,Hidamari Sketch x ☆☆☆ Recap,"Comedy, School, Slice of Life",Special,1,6.062738400667442,421
761,85,Mobile Suit Zeta Gundam,"Drama, Mecha, Military, Sci-Fi, Space",medium,50,7.024418695473347,28959
762,6875,Iron Man,"Action, Drama, Mecha",medium,12,6.554493491276519,17403
763,17269,Captain Harlock,"Action, Drama, Sci-Fi, Space",long,1,6.259622516976449,25484
764,2630,Doraemon Meets Hattori the Ninja,"Comedy, Kids, Sci-Fi, Shounen",Special,1,6.7972820945572625,729
765,7528,Kujira (1952),Fantasy,long,1,5.078449992126963,317
766,32777,Jitensha-hen,Music,Music,1,4.017024487098903,67
767,1601,Red Garden,"Drama, Mystery",medium,22,6.551586600503665,27169
768,3215,Fuyu no Hi,Historical,long,1,5.696819589374744,2380
769,13053,Aimai Elegy,Music,Music,1,5.642446090954131,1646
770,288,Bakuten Shoot Beyblade,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",medium,51,7.0153500229687715,49467
771,8183,Bouken Korobokkuru,Adventure,medium,26,5.999002947309558,171
772,21407,Happiness Charge Precure!,"Action, Fantasy, Magic, Shoujo",medium,49,6.423493685601414,4884
773,9879,Shougakusei no Yuukai Boushi: Yumi-chan Abunai yo!,Kids,short,1,5.328152577926497,92
774,624,Mouse,"Action, Comedy, Ecchi, Harem, Shounen",medium,12,6.995426018985261,10979
775,15479,Hey Yo Yorang,"Adventure, Comedy, Fantasy, Kids, Magic",medium,26,7.410941937166968,144
776,30119,Yowamushi Monsters,Kids,medium,Unknown,6.554835311174763,85
777,11543,Hate You,Music,Music,1,5.277718581093531,1222
778,15077,Tabisuru Nuigurumi: Traveling Daru,"Kids, Slice of Life",short,1,6.4769848407919275,2565
779,2607,Birth,"Action, Adventure, Comedy, Sci-Fi",short,1,6.131580101099001,2129
780,2739,Highschool Aurabuster: Hikari no Mezame,"Drama, Fantasy, Super Power",short,3,5.307624309684531,347
781,603,Futari wa Precure,"Action, Comedy, Fantasy, Magic, Shoujo",medium,49,6.876724356859285,17671
782,345,Eikoku Koi Monogatari Emma,"Drama, Historical, Romance, Seinen, Slice of Life",medium,12,7.90629898148123,23877
783,1430,Lupin III: Cagliostro no Shiro,"Adventure, Comedy, Shounen",long,1,6.556885091941634,32732
784,2890,Gake no Ue no Ponyo,"Adventure, Fantasy",long,1,6.079627197154632,140277
