,teleplay_id,name,genre,type,episodes,rating,members
530,9991,Bremen 4: Jigoku no Naka no Tenshi-tachi,"Adventure, Kids",Special,1,5.783166537386825,249
531,3980,Bi-Indoushi Miija: Injoku no Gakuen,Restricted,short,2,5.5972679289706075,1158
532,260,Happy☆Lesson (TV),"Comedy, Drama, Harem, Romance, Slice of Life",medium,13,6.649043966582032,17109
533,30695,Pop in Q,"Fantasy, Music",long,1,6.455562558069736,5207
534,3763,Chouon Senshi Borgman: Lovers Rain,"Action, Demons, Sci-Fi, Shounen",long,1,5.810839193245684,404
535,4033,The iDOLM@STER Live For You!,"Comedy, Drama, Music",short,1,6.5325065004962966,6601
536,719,Ai no Kusabi,"Drama, Romance, Sci-Fi, Yaoi",short,2,6.974277048097596,20964
537,32353,Bonobono (2016),Comedy,medium,Unknown,6.317819059546779,760
538,10674,Omake,Comedy,long,1,4.996480409511623,339
539,171,Strange Dawn,"Adventure, Drama, Fantasy",medium,13,6.588586009670066,1865
540,21277,Yawaraka Atom,"Comedy, Parody",ONA,7,6.179348028863398,69
541,2805,Onegai! Samia Don,"Comedy, Fantasy, Kids, Magic, Slice of Life",medium,78,7.4521076641736625,472
542,2435,Choubatsu Yobikou,"Restricted, School",short,2,6.339141798152621,1818
543,27721,Kasumin,"Fantasy, Kids",medium,26,6.73830954996628,236
544,1942,Rocket Girls,"Adventure, Sci-Fi",medium,12,6.149308374305721,4794
545,3581,Requiem,Restricted,short,2,5.620910277474182,2413
546,6830,Hinomaru Hatanosuke: Inazuma-gumi Tobatsu no Maki,"Action, Historical, Samurai",long,1,5.101536301509012,432
547,539,Tenchi Muyou! Ryououki,"Action, Comedy, Sci-Fi, Shounen, Space",short,6,7.558709369509557,25902
548,2283,Red Baron,"Action, Mecha, Sci-Fi, Shounen",medium,49,6.749487655503715,1188
549,969,Tsubasa Chronicle 2nd Season,"Action, Adventure, Drama, Fantasy, Mystery, Romance, Shounen, Supernatural",medium,26,7.238433734264181,79166
550,33887,Time for Christmas,Music,Music,1,5.513632737087316,42
551,26235,Crayon no Hoshi,"Drama, Kids",short,1,6.531497343000617,47
552,9890,Major: Message,"Comedy, Drama, Sports",short,1,7.60327178947183,12282
553,18329,Meoteoldosawa Ttomae,"Action, Adventure, Fantasy, Magic, Shounen",long,1,6.768337023314291,66
554,23971,Fuku-chan no Zousan Butai,"Comedy, Historical",long,1,6.273331868756743,68
555,7775,Futatsu no Kurumi,Drama,Special,1,5.500104160933607,552
556,6555,Pokemon: Pikachu no Kirakira Daisousaku!,"Adventure, Comedy, Fantasy, Kids",Special,1,7.061549987117622,3786
557,9630,Mini Sengoku Basara Two: Tsukiyo no Katakura-kun,"Comedy, Historical",Special,7,6.290423917465268,3232
558,846,School Rumble Ni Gakki,"Comedy, Romance, School, Shounen",medium,26,7.645808274326172,93095
559,16253,"Umi Da! Funade Da! Nikoniko, Pun","Comedy, Fantasy",long,1,6.369473088195867,79
560,34502,Inazma Delivery,"Action, Comedy, Sci-Fi",medium,10,6.185670070857783,32
561,14039,Katayoku no Khronos Gear,"Action, Sci-Fi",short,1,6.278401520316206,542
562,1620,MAPS,"Adventure, Comedy, Sci-Fi",short,4,6.206972309050455,1007
563,2276,Shin Saishuu Chikan Densha,Restricted,short,3,5.915255226813154,2163
564,1220,Hoshizora Kiseki,"Romance, Sci-Fi",ONA,1,6.285831792125703,7674
565,34321,Fate/Grand Order: First Order,"Action, Fantasy, Magic, Supernatural",Special,1,6.615361473712636,5005
566,5101,Doutei Kawaiya,Restricted,ONA,1,4.804611399367167,787
567,33724,Monster Strike The Movie: Hajimari no Basho e,"Action, Fantasy, Game",long,1,6.6677874595225815,978
568,8142,Colorful (Movie),"Drama, Slice of Life, Supernatural",long,1,7.802746801228608,63263
569,14117,Blood-C: Special Edition,"Action, Horror, School, Supernatural, Vampire",Special,2,6.203735042168108,6993
570,2905,Ikkitousen: Dragon Destiny Specials,"Ecchi, Martial Arts, School, Super Power",Special,6,5.782105971905035,15774
571,21681,Hanayamata,"Comedy, School, Seinen, Slice of Life",medium,12,7.2953180578349945,55536
572,28623,Koutetsujou no Kabaneri,"Action, Drama, Fantasy, Horror",medium,12,7.804476415085967,253027
573,9627,Kakko Kawaii Sengen!,Comedy,medium,5,6.09739295641809,590
574,2453,Dennou Sentai Voogie&#039;s★Angel,"Action, Drama, Mecha, Military, Sci-Fi",short,3,6.17073501522906,1132
575,11661,Robo to Shoujo (Kari),"Action, Comedy, Mecha, Sci-Fi",ONA,9,5.608450679965017,1031
576,9032,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,"Shounen, Sports, Super Power",long,1,5.128863497311588,6392
577,9375,Netorare: Tanabe Yuuka no Dokuhaku,Restricted,short,1,5.270291918598847,2042
578,20207,Boku no Boukuugou,"Drama, Historical, Kids",Special,1,7.575509391770575,154
579,2161,Skull Man,"Action, Mystery, Super Power",medium,13,6.011942655243575,16361
580,5337,Bakugan Battle Brawlers: New Vestroia,"Adventure, Fantasy, Game, Shounen",medium,52,6.640221587356396,14694
581,19645,Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai,"Adventure, Comedy, Fantasy, Kids",long,1,7.738582156000258,754
582,8490,Digimon Adventure 3D: Digimon Grand Prix!,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sports",long,1,7.022909778670473,4882
583,2521,Haja Kyosei G Dangaiou,"Action, Mecha, Sci-Fi",medium,13,5.32849977704307,1377
584,17831,Inu to Hasami wa Tsukaiyou,"Comedy, Supernatural",medium,12,6.922937459861986,69526
585,20871,Nissan Serena x One Piece 3D: Mugiwara Chase - Sennyuu!! Sauzando Sanii-gou,"Comedy, Fantasy, Shounen",Special,1,6.591550042314691,5123
586,1959,Wild 7,"Action, Drama, Police, Shounen",short,2,6.034211014393473,679
587,21843,Shingeki no Bahamut: Genesis,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",medium,12,7.758734007810538,143701
588,29053,Orangutan,"Kids, Music",Music,1,5.002116262662546,98
589,30938,Ijime Juuyon-sai no Message,Drama,short,1,6.649414253918413,38
590,1456,L/R: Licensed by Royal,"Action, Adventure, Mystery, Police",medium,12,6.109648875686267,2388
591,8187,Fumiko no Kokuhaku,Comedy,ONA,1,6.223055873869344,13829
592,6959,GA: Geijutsuka Art Design Class OVA,"Comedy, School, Seinen, Slice of Life",short,1,7.052538058154025,3284
593,31008,Makeruna! Senta: Sayonara Ijime Mushi,"Drama, Kids",short,1,6.531467349177521,35
594,14837,Dragon Ball Z Movie 14: Kami to Kami,"Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power",long,1,7.563730313113411,66471
595,753,Chijoku Shinsatsushitsu,Restricted,short,2,5.81627805436349,2825
596,10533,Fujilog,Comedy,medium,13,6.321397946623269,275
597,31710,Divine Gate,"Action, Fantasy, Sci-Fi",medium,12,6.493941542255333,83271
598,33232,Area 88 Movie,"Action, Adventure, Drama, Military, Romance",long,1,7.6663743317385435,210
599,1171,Slayers Excellent,"Adventure, Comedy, Demons, Fantasy, Magic, Shounen, Supernatural",short,3,7.409220299456186,13842
600,2034,Lovely★Complex,"Comedy, Romance, Shoujo",medium,24,8.068399488720386,235003
601,16740,Hanamaru Youchien Special Preview,"Comedy, School",Special,1,5.826581073801339,1093
602,8155,Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,"Adventure, Comedy, Fantasy, Horror, Supernatural",long,1,7.1052283258579285,214
603,33846,Yurugaro,"Comedy, Fantasy",Special,Unknown,4.788426841928105,153
604,2187,Shuudan Chikan Densha,Restricted,short,2,5.78714156411719,1065
605,2534,Angelique,"Drama, Fantasy, Romance, Sci-Fi, Shoujo",short,3,6.595414802558246,3523
606,31257,Spacy,Dementia,long,1,3.669452413075425,131
607,8713,Akai Ito,"Drama, Romance, Slice of Life",Special,1,6.866671316134911,1648
608,16,Hachimitsu to Clover,"Comedy, Drama, Josei, Romance",medium,24,7.795259513022646,130646
609,5051,Macross XX,"Action, Mecha",Special,1,4.946932027824488,1609
610,3446,Biohazard: Degeneration,"Action, Horror, Sci-Fi",long,1,6.058465398463326,20172
611,2620,Spider Riders: Yomigaeru Taiyou,"Action, Adventure, Mecha",medium,26,6.215945767519411,1889
612,4820,Be-yond,Restricted,short,2,5.590637568206678,693
613,29830,Tamayura: Sotsugyou Shashin Part 3 - Akogare,"Comedy, Drama, Slice of Life",long,1,7.176769951965368,3089
614,2491,Touch: Sebangou no Nai Ace,"Drama, Romance, Sports",long,1,6.620146851690513,1109
615,4398,Kuro Nyago,Fantasy,long,1,5.936057962210239,1979
616,3569,Injuu Seisen: Twin Angels,"Restricted, Horror",short,4,6.003131928104833,1169
617,214,Pia Carrot e Youkoso!! 2,"Comedy, Restricted, Romance",short,3,6.732680845541334,1408
618,32521,Super Mario World: Mario to Yoshi no Bouken Land,"Comedy, Game, Kids",short,1,6.557889288006258,163
619,31874,2002-nen Harmoni Ondo,"Kids, Music",Music,1,5.58737086200411,79
620,30859,Memory of Red,Dementia,long,1,4.166672843713394,331
621,3027,Hokuto no Ken: Yuria-den,"Action, Adventure, Drama, Martial Arts",short,1,7.170805376799731,3713
622,7027,Manga,Comedy,long,1,4.512994116139368,492
623,20237,Anime Document: München e no Michi,Sports,medium,16,5.416488990894728,83
624,10135,Manga Hajimete Monogatari,"Adventure, Comedy, Historical",medium,305,7.632029229716754,169
625,22619,Kero Kero Keroppi no Tomodachitte Ii na,Kids,short,1,6.54612755183373,71
626,22065,The Adventures of T-Rex,"Action, Adventure, Comedy, Kids",medium,52,6.920050783231955,84
627,31374,Shingeki! Kyojin Chuugakkou,"Comedy, Parody, School, Shounen",medium,12,7.0504923898939165,52928
628,3701,Kaiba,"Adventure, Mystery, Romance, Sci-Fi",medium,12,6.787017685600676,56927
629,3737,Usavich,"Adventure, Comedy",medium,13,6.735640869016839,4675
630,2375,Shusaku Replay,"Restricted, School",short,4,6.197932943603255,1176
631,23245,Go Go Toraemon,"Comedy, Sports",short,1,6.272993319573398,57
632,2007,Dousou Kai Again,Restricted,short,2,5.541125593686426,1101
633,9491,Katsugeki Shoujo Tanteidan,"Action, Comedy, School",short,1,5.980309679132012,557
634,3635,Advancer Tina,"Restricted, Sci-Fi, Space",short,1,5.950438420997547,1487
635,13325,Crimson Girls: Chikan Shihai,Restricted,short,3,5.747092318744602,3292
636,24371,Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude,"Drama, Mecha, Military",Special,1,6.016595356627512,2078
637,23333,DRAMAtical Murder,"Action, Psychological, Sci-Fi, Super Power",medium,12,6.684648302124438,80121
638,18155,Linetown,Comedy,medium,50,6.338687719769913,369
639,33729,Chain Chronicle: Haecceitas no Hikari Part 2,"Action, Adventure, Fantasy, Magic, Shounen",long,1,6.777987646929871,2069
640,28675,Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen,"Fantasy, Slice of Life, Supernatural",long,1,8.081291469120195,59815
641,9956,The Primitives: Bongo and Grunge,Comedy,medium,52,6.338099396687528,58
642,481,Yu☆Gi☆Oh! Duel Monsters,"Adventure, Game, Shounen",medium,224,7.481598354022861,132099
643,16399,Jeonja Ingan 337,"Action, Sci-Fi, Super Power",long,1,5.371025903724512,83
644,4601,Fairy Forest Remi-chan,Restricted,short,1,5.210675716397444,1060
645,18241,Himitsukessha Taka no Tsume MAX,"Comedy, Parody, Super Power",medium,38,6.863869047337888,112
646,3301,Septem Charm Magical Kanan,"Restricted, Magic, Romance, School",short,4,6.244714243315905,1381
647,1525,Pokemon Crystal: Raikou Ikazuchi no Densetsu,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,7.187607186693092,13929
648,5143,Tokusou Kihei Dorvack,"Action, Mecha, Sci-Fi",medium,36,6.6165160142863035,360
649,3458,Pi Po Pa Po Patrol-kun,"Comedy, Kids",medium,65,6.503203945923713,153
650,31530,Classroom☆Crisis Special,"School, Sci-Fi",Special,1,5.658706409786763,2738
651,26247,Mina no Egao,"Drama, Kids",short,1,6.531509840426907,52
652,7112,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars,"Drama, Fantasy, Mystery",long,1,6.842523070282408,1062
653,2702,Bakukyuu Renpatsu! Super Bedaman,"Adventure, Game",medium,18,6.500790325823076,592
654,6463,Hoshi wo Katta Hi,"Kids, Sci-Fi",long,1,6.565029194996342,2814
655,2004,Hanada Shounen-shi,"Comedy, Drama, Slice of Life, Supernatural",medium,25,7.536668765930514,6321
656,21105,Love Stage!!,"Comedy, Romance, Shounen Ai",medium,10,7.160904255698463,83397
657,4053,Prince of Tennis: The National Tournament Finals,"Comedy, School, Shounen, Sports",short,7,7.721460983244479,21020
658,16335,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,"Action, Mecha, Military, Sci-Fi",Special,1,5.300630753330852,5477
659,32276,Nar Doma Manner Movie,Comedy,long,1,5.719200198738181,65
660,11665,Natsume Yuujinchou Shi,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",medium,13,8.159667560713538,98431
661,11673,Hal no Fue,"Adventure, Kids",long,1,5.886507893276736,202
662,34445,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,"Drama, Fantasy, Magic, Slice of Life",medium,6,6.490476234067441,4439
663,30094,Majin Sentai Death Ranger: Ubawareta Pudding!,"Action, Comedy",ONA,1,4.174418014214737,111
664,5900,Jean Valjean Monogatari,Drama,Special,1,5.454642304339141,422
665,24677,Gegege no Kitarou: Kitarou Tanjou-hen,Supernatural,Special,1,3.8862837949320594,103
666,443,Onegai☆Teacher: Himitsu na Futari,"Comedy, Ecchi, Romance, Sci-Fi",short,1,7.389190142538317,32134
667,5872,Doubutsu Mura no Sports Day,Action,long,1,4.429876583105573,448
668,3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,"Harem, Music, Romance, School, Shoujo",Special,1,7.37246572877798,17967
669,12163,Ginga Tetsudou 999: Hoshizora wa Time Machine,"Drama, Sci-Fi",long,1,6.488150549209366,443
670,27509,Toaru Majutsu no Index 10th Anniversary PV,"Action, Comedy, Magic, Sci-Fi, Super Power",Special,1,6.368972109882966,5052
671,22983,Hipira-kun ONA,"Comedy, Fantasy, Kids, Supernatural, Vampire",ONA,2,5.8797120955421525,318
672,4718,AIKa: Special Trial,Ecchi,Special,1,4.575832983975325,4116
673,8897,Ganbare! Marine Kid,"Action, Adventure, Kids, Sci-Fi",medium,13,6.597246663290147,139
674,22689,Terra Formars: Bugs 2-hen,"Action, Horror, Sci-Fi, Space",short,2,7.274937997233208,21616
675,4394,Norakuro Gochou,Adventure,long,1,4.63474152764373,444
676,7245,Sekai Meisaku Douwa: Wow! Maerchen Oukoku,Fantasy,medium,26,8.09316508652204,227
677,6747,Dance in the Vampire Bund,"Action, Supernatural, Vampire",medium,12,7.167829863481147,121005
678,22709,Zettai Zetsumei Dangerous Jiisan (2005),"Comedy, Kids",medium,19,6.4829694432175815,66
679,29837,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice &amp; Fiction","Mystery, Police, Supernatural",Special,1,7.6838424123484,190
680,16512,Devil Survivor 2 The Animation,"Action, Demons, Supernatural",medium,13,7.110547344532641,101266
681,32758,Toute wa Sono Kotae,"Music, Supernatural",Music,1,4.412041328162145,83
682,3695,Spectral Force Chronicle Divergence,Fantasy,short,1,5.307977678308073,410
683,1636,Ai Shimai Tsubomi... Kegashite Kudasai,Restricted,short,2,5.771071081547267,3932
684,1245,Shihaisha no Tasogare,"Action, Demons, Drama, Horror, Sci-Fi, Shoujo, Supernatural",short,1,6.353957453030021,4377
685,30431,Anata mo Robot ni Nareru feat. Kamome Jidou Gasshoudan,Music,Music,1,3.9609221505282406,137
686,27375,Hitoribotchi,Drama,long,1,5.748227488526928,60
687,16377,Peeping Life: The Perfect Extension,"Comedy, Slice of Life",short,10,6.3291319019553525,245
688,31771,Amanchu!,"Comedy, School, Shounen, Slice of Life",medium,12,7.283394299140816,40481
689,1178,Detonator Orgun,"Action, Mecha, Sci-Fi",short,3,6.422101199963872,2809
690,6884,Ookami to Koushinryou II Specials,Fantasy,Special,2,6.1889344672000455,34903
691,5285,SeeIn AO,Restricted,short,2,5.938624396051456,487
692,732,Vampire Hunter D,"Action, Horror, Sci-Fi, Supernatural, Vampire",long,1,6.404274856741154,42377
693,293,Di Gi Charat,"Comedy, Fantasy, Sci-Fi",medium,16,6.983958419088391,12227
694,30654,Ansatsu Kyoushitsu (TV) 2nd Season,"Action, Comedy, School, Shounen",medium,25,8.277539123585553,176475
695,33570,Zenryoku Yobikou 5.5 Seminar Prologue,"Comedy, Parody, School",ONA,1,6.447641190471566,62
696,16201,Aku no Hana,"Drama, Psychological, Romance, School",medium,13,7.168155148155347,86669
697,33205,StarFox Zero: The Battle Begins,"Action, Sci-Fi, Space",ONA,1,6.16433249317732,1885
698,10897,Boku wa Tomodachi ga Sukunai Episode 0,"Comedy, Romance, School, Seinen, Slice of Life",short,1,6.901647327503261,69233
699,13373,Kyoto Animation: Hana-hen,Slice of Life,Special,1,5.184152400196085,2483
700,22069,Swing Out Sisters (2014),Restricted,short,1,6.18923167307958,5099
701,10319,Chou Dendou Robo Tetsujin 28-gou FX,"Action, Adventure, Mecha, Sci-Fi",medium,47,5.427509441695036,354
702,900,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",long,1,7.133972648726868,52690
703,2604,Sky Girls,"Mecha, Military, Sci-Fi",medium,26,6.728718977282363,17115
704,16780,Gongnyong Baengmannyeon Ttori,"Action, Adventure, Shounen",long,1,5.690054980121656,76
705,429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,"Comedy, Drama, Shoujo",short,1,7.621742199041,9268
706,31268,Miira no Yume,Dementia,long,1,5.208211583706379,98
707,6586,Yume-iro Pâtissière,"Kids, School, Shoujo",medium,50,7.493588278868404,36921
708,4039,Golgo 13 (TV),"Action, Adventure, Drama, Seinen, Thriller",medium,50,7.48064597797596,18687
709,29731,Beppu x Peeping Life,"Comedy, Slice of Life",ONA,1,5.129364490364045,161
710,2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,"Action, Comedy, Mystery, Police",long,1,7.076163614827611,786
711,1303,The Animatrix,"Action, Drama, Sci-Fi",short,9,7.213623722024999,42831
712,10379,Natsume Yuujinchou San,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",medium,13,8.110792889606408,102322
713,2665,Doraemon Movie 07: Nobita to Tetsujin Heidan,"Adventure, Comedy, Fantasy, Kids, Shounen",long,1,7.642733279396404,1272
714,10325,Kyuuketsuki,"Restricted, Vampire",short,2,5.497879053861941,3281
715,31737,Gakusen Toshi Asterisk 2nd Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",medium,12,7.480439639278122,101287
716,590,Kage kara Mamoru!,"Comedy, Romance, Shounen",medium,12,6.623862126720565,17136
717,18005,Forza! Hidemaru,Sports,medium,26,5.554963542338555,102
718,300,3x3 Eyes,"Action, Demons, Fantasy, Horror, Romance",short,4,6.7978925344275565,15683
719,7021,Ni-hiki no Sanma,Comedy,long,1,4.735439578773119,344
720,8681,Kitakaze Kozou no Kantarou,"Music, Samurai",Music,1,5.402207025753889,254
721,32146,Peeping Life: TV Asahi Josei Announcer Collab,"Comedy, Slice of Life",Special,1,5.478283931959261,83
722,28723,Aikatsu!: Dai Starmiya Ichigo Matsuri Zenyasai!!,"Music, School, Shoujo",Special,1,5.883064986833204,630
723,1764,Slam Dunk (Movie),"Comedy, Drama, School, Shounen, Slice of Life, Sports",long,1,7.259904462524705,8750
724,32344,Nana-iro Megane,Music,Music,1,3.9606957005482455,90
725,33421,Hitori no Shita: The Outcast,"Action, Super Power, Supernatural",medium,12,7.045048294570754,36343
726,8312,Piece,Music,Music,1,5.554965991038322,1143
727,4737,Himitsukessha Taka no Tsume,"Comedy, Parody, Super Power",medium,12,7.265137790974404,341
728,2237,Rozen Maiden: Meitantei Kunkun - Duell Walzer,"Comedy, Mystery",Special,1,6.40592610923859,13901
729,33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,"Action, Drama, Mystery, Supernatural",short,8,6.385942726182884,19317
730,5859,Kiddy GiRL-AND Pilot,"Action, Sci-Fi, Super Power",short,1,6.811020658785633,3539
731,2006,Yu☆Gi☆Oh! (1999),"Adventure, Comedy, Fantasy, Game, Shounen",long,1,7.2565377222722915,26934
732,13119,Hakuouki Movie 2: Shikon Soukyuu,"Action, Drama, Historical, Josei, Samurai, Supernatural",long,1,7.990990244116601,9492
733,365,Fake,"Comedy, Mystery, Police, Romance, Shounen Ai",short,1,5.971586917210059,10926
734,9939,Kunoichi Sakuya,Restricted,short,2,5.432668238116627,1218
735,21483,Sanchoume no Yuuhi,"Comedy, Slice of Life",medium,27,6.575044766349396,72
736,24843,Clarinet Kowashichatta,Music,Music,1,4.431569688979165,111
737,10200,Bikkuriman: Moen Zone no Himitsu,"Action, Adventure, Kids",long,1,6.180371293235247,108
738,31426,Urawa no Usagi-chan Special,"Comedy, School, Slice of Life",Special,1,5.196254374816513,764
739,5811,Nezumi no Rusuban,Action,long,1,4.342334733569367,532
740,2019,DNA Sights 999.9,"Action, Adventure, Drama, Sci-Fi",short,1,6.770189388845822,1048
741,4851,Lupin III: Seven Days Rhapsody,"Action, Adventure, Comedy, Shounen",Special,1,6.008518516046052,2482
742,10526,Duel Masters Zero,"Action, Kids",medium,25,5.512482188458127,795
743,31073,Show By Rock!!: Plasmagica na Gogo,Comedy,ONA,3,5.282594380828064,469
744,28579,Kyoro-chan no Jishin Youjin Hi no Youjin,"Drama, Fantasy, Kids",short,1,6.635017318339914,69
745,246,Groove Adventure Rave,"Adventure, Comedy, Fantasy, Romance, Shounen",medium,51,7.439966412106309,56353
746,1347,Bubblegum Crisis,"Adventure, Mecha, Sci-Fi, Shounen",short,8,7.168630672748651,17268
747,13029,Arashi no Yoru ni: Himitsu no Tomodachi,"Adventure, Drama",medium,26,6.508156130940535,1597
748,33662,Taka no Tsume 8: Yoshida-kun no X-Files,"Comedy, Parody",long,1,5.923155247216845,13
749,10458,Ran-&gt;Sem: Hakudaku Delmo Tsuma no Miira Tori,Restricted,short,2,5.907550419206481,4192
750,463,One Piece Movie 5: Norowareta Seiken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",long,1,7.605010690086221,35357
751,24743,Yakin Byoutou Specials,Restricted,short,2,5.590002653725722,608
752,26279,Kumo no Ito (OVA),Fantasy,short,1,6.767521946841435,67
753,11695,Ultraman Graffiti,"Action, Comedy, Parody, Super Power",short,6,4.909330593782159,123
754,8729,Omoide no Album,"Kids, Music, School, Slice of Life",Music,1,5.287551191028005,205
755,3278,Kinnikuman: New York Kiki Ippatsu!,"Action, Comedy, Shounen, Sports",long,1,5.977630869928637,278
756,5646,Deep Voice,Restricted,short,3,5.6279948549605585,844
757,32804,Ainone,"Drama, Music",Music,1,5.351421148840644,136
758,14685,Onegai☆Teacher: Reminiscence Disc,"Comedy, Romance, Sci-Fi",short,1,6.719655258831323,2503
759,3044,Tetsuwan Atom (1980),"Action, Adventure, Mecha, Sci-Fi, Shounen",medium,52,6.6716309203517605,5743
760,28915,Hidamari Sketch x ☆☆☆ Recap,"Comedy, School, Slice of Life",Special,1,5.845124198272816,421
761,85,Mobile Suit Zeta Gundam,"Drama, Mecha, Military, Sci-Fi, Space",medium,50,7.603837201781033,28959
762,6875,Iron Man,"Action, Drama, Mecha",medium,12,6.470630781668408,17403
763,17269,Captain Harlock,"Action, Drama, Sci-Fi, Space",long,1,6.96593146252063,25484
764,2630,Doraemon Meets Hattori the Ninja,"Comedy, Kids, Sci-Fi, Shounen",Special,1,6.562788386651518,729
765,7528,Kujira (1952),Fantasy,long,1,5.602130668711292,317
766,32777,Jitensha-hen,Music,Music,1,3.489812075947964,67
767,1601,Red Garden,"Drama, Mystery",medium,22,6.378102838877939,27169
768,3215,Fuyu no Hi,Historical,long,1,5.875053152461168,2380
769,13053,Aimai Elegy,Music,Music,1,5.761878517363798,1646
770,288,Bakuten Shoot Beyblade,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",medium,51,6.45890448944042,49467
771,8183,Bouken Korobokkuru,Adventure,medium,26,5.723645890864682,171
772,21407,Happiness Charge Precure!,"Action, Fantasy, Magic, Shoujo",medium,49,6.735657913532031,4884
773,9879,Shougakusei no Yuukai Boushi: Yumi-chan Abunai yo!,Kids,short,1,5.0021638648242215,92
774,624,Mouse,"Action, Comedy, Ecchi, Harem, Shounen",medium,12,6.8901872563406235,10979
775,15479,Hey Yo Yorang,"Adventure, Comedy, Fantasy, Kids, Magic",medium,26,6.895124927322576,144
776,30119,Yowamushi Monsters,Kids,medium,Unknown,6.101366080496569,85
777,11543,Hate You,Music,Music,1,5.377160245750167,1222
778,15077,Tabisuru Nuigurumi: Traveling Daru,"Kids, Slice of Life",short,1,6.852532746081562,2565
779,2607,Birth,"Action, Adventure, Comedy, Sci-Fi",short,1,6.2198721861591535,2129
780,2739,Highschool Aurabuster: Hikari no Mezame,"Drama, Fantasy, Super Power",short,3,6.076924308965627,347
781,603,Futari wa Precure,"Action, Comedy, Fantasy, Magic, Shoujo",medium,49,6.902007015867158,17671
782,345,Eikoku Koi Monogatari Emma,"Drama, Historical, Romance, Seinen, Slice of Life",medium,12,7.295554434923202,23877
783,1430,Lupin III: Cagliostro no Shiro,"Adventure, Comedy, Shounen",long,1,6.8731233069567805,32732
784,2890,Gake no Ue no Ponyo,"Adventure, Fantasy",long,1,7.456531445767625,140277
785,19009,Puyo Puyo: Madou Monogatari,"Comedy, Fantasy",short,1,6.831217860940291,151
786,3369,Shoubushi Densetsu Tetsuya,"Game, Historical, Shounen",medium,20,7.1053129542689115,3735
787,4038,Zettai Karen Children,"Action, Comedy, Shounen, Supernatural",medium,51,7.344030763853177,25876
788,32959,Mirai no Watashi,"Comedy, Slice of Life",ONA,1,6.39748900143642,1089
789,1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,"Adventure, Comedy, Mystery, Police, Shounen",long,1,7.1187974141346535,21729
790,15109,Cuticle Tantei Inaba,"Action, Comedy, Mystery, Shounen, Supernatural",medium,12,7.010693864471232,50019
791,10581,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,"Action, Drama, Mecha, Military, Sci-Fi, Space",Special,1,6.025935809572267,3528
792,19283,Oyako Rankan The Animation,Restricted,short,1,5.8000491527119715,1578
793,31793,Mahou Shoujo Nante Mou Ii Desukara.,"Comedy, Magic",medium,12,6.226804509856705,13654
794,28063,Sword Art Online II: Sword Art Offline II,Comedy,Special,9,5.592719779099758,19677
795,1533,Ai Tenshi Densetsu Wedding Peach,"Adventure, Comedy, Magic, Romance, Shoujo",medium,51,6.732057046014035,12536
796,29937,Qin Shiming Yue Zhi: Luosheng Tangxia,"Action, Fantasy, Historical, Martial Arts",ONA,1,6.8650686500813975,131
797,31211,Choegang Top Plate,"Action, Comedy, Kids, Sports",medium,26,8.406885933804306,86
798,17871,Yonhyakunijuu Renpai Girl,"Comedy, Romance, School",Special,1,6.62362713758296,2852
799,1943,Paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",long,1,8.080190512000408,163308
800,9243,Nine 2: Koibito Sengen,"Action, School, Sports",Special,1,4.964300442735753,151
801,5755,Aoki Ryuusei SPT Layzner OVA,"Action, Mecha, Military, Sci-Fi, Shounen, Space",short,3,7.091500815345036,740
802,20021,Sword Art Online: Extra Edition,"Action, Adventure, Fantasy, Game, Romance",Special,1,7.2985131725466585,121722
803,9768,Shima Shima Tora no Shimajirou,"Adventure, Comedy, Fantasy, Kids, Magic",medium,726,5.639159051680687,237
