('1630', 6.423913043478261)	
('1631', 7.137931034482759)	
('16317', 6.01912568306011)	
('16319', 6.175)	
('1632', 6.51063829787234)	
('1633', 6.703389830508475)	
('16331', 6.44)	
('16335', 6.552763819095477)	
('1634', 6.5550660792951545)	
('16345', 5.333333333333333)	
('16347', 6.84375)	
('1635', 6.540372670807454)	
('16353', 7.597740667976424)	
('16355', 7.127621330137807)	
('1636', 6.244897959183674)	
('16363', 6.569444444444445)	
('1637', 6.987012987012987)	
('16371', 5.6)	
('16373', 5.25)	
('16377', 6.0)	
('1638', 7.021978021978022)	
('16381', 6.2153846153846155)	
('16385', 7.258823529411765)	
('16389', 4.333333333333333)	
('1639', 5.351654514862591)	
('16395', 8.214457831325301)	
('16397', 6.58148893360161)	
('164', 8.807076540682798)	
('1640', 5.8330733229329175)	
('16405', 6.255208333333333)	
('1641', 4.612903225806452)	
('16415', 6.545454545454546)	
('16417', 7.478635204081633)	
('16419', 6.87)	
('1642', 7.763819095477387)	
('1643', 6.074074074074074)	
('16434', 9.0)	
('16436', 4.753086419753086)	
('1644', 6.2)	
('16442', 7.340909090909091)	
('16444', 7.515315315315315)	
('1645', 6.857142857142857)	
('16454', 7.0)	
('16468', 7.464373464373464)	
('1647', 4.977941176470588)	
('16472', 7.493670886075949)	
('16474', 7.117647058823529)	
('16476', 6.2105263157894735)	
('1648', 7.36969696969697)	
('16498', 8.725770097670924)	
('165', 7.756246812850587)	
('1650', 7.586666666666667)	
('16506', 7.0)	
('16508', 6.573529411764706)	
('1651', 7.8133333333333335)	
('16510', 5.0)	
('16512', 7.336741889985896)	
('16514', 6.5)	
('16518', 6.884417808219178)	
('1652', 7.425925925925926)	
('16524', 7.781261734885468)	
('16526', 7.0)	
('16528', 7.862158647594279)	
('1654', 7.104529616724738)	
('1655', 7.592592592592593)	
('16558', 4.0)	
('1656', 6.0)	
('1657', 4.009090909090909)	
('16570', 3.0)	
('16574', 6.6521739130434785)	
('16576', 6.705882352941177)	
('1658', 6.809523809523809)	
('1659', 7.221052631578948)	
('16592', 7.5979519687919055)	
('166', 7.738129496402878)	
('1660', 6.9375)	
('16602', 4.642857142857143)	
('16604', 4.571428571428571)	
('16606', 3.6666666666666665)	
('16608', 3.2135416666666665)	
('1661', 6.853448275862069)	
('16610', 4.135135135135135)	
('16614', 6.806451612903226)	
('1662', 6.9)	
('16620', 5.0)	
('1663', 7.777777777777778)	
('16636', 6.190476190476191)	
('16638', 7.042857142857143)	
('1664', 5.897435897435898)	
('16642', 6.896103896103896)	
('16644', 6.673913043478261)	
('16646', 6.620689655172414)	
('16648', 6.111111111111111)	
('1665', 5.933333333333334)	
('16656', 5.640522875816994)	
('1666', 6.25)	
('16662', 8.309021113243762)	
('16664', 8.444320712694877)	
('16668', 7.549248747913189)	
('1667', 6.0)	
('16678', 7.36144578313253)	
('1668', 7.010945273631841)	
('16680', 6.776902887139108)	
('1669', 6.78548644338118)	
('16690', 6.6521739130434785)	
('16692', 4.956521739130435)	
('16694', 7.508935508935509)	
('16696', 7.0)	
('167', 7.661947904869762)	
('1670', 6.786026200873362)	
('16700', 7.428416485900217)	
('16702', 5.0)	
('16706', 8.429985260054748)	
('1671', 6.928571428571429)	
('16718', 7.142857142857143)	
('1672', 6.468085106382978)	
('16726', 7.3)	
('16728', 7.0)	
('1673', 6.48)	
('16730', 4.0)	
('16732', 7.574257425742574)	
('16738', 6.413793103448276)	
('1674', 7.384236453201971)	
('16740', 7.0)	
('16742', 7.478159240321403)	
('1675', 6.931330472103005)	
('16756', 7.866666666666666)	
('1676', 6.611111111111111)	
('16762', 7.828199566160521)	
('1677', 6.771428571428571)	
('16774', 7.5894308943089435)	
('1678', 7.538653366583541)	
('16782', 8.42704688593422)	
('16786', 5.0)	
('1679', 6.638888888888889)	
('16794', 4.0)	
('16796', 5.0)	
('16798', 4.5)	
('168', 7.5979434447300775)	
('16802', 4.0)	
('1681', 7.6643990929705215)	
('16812', 5.0)	
('1682', 6.834467120181406)	
('16822', 6.0)	
('1683', 7.492753623188406)	
('1684', 7.55)	
('1685', 6.021526418786693)	
('1686', 7.683362921633274)	
('16866', 7.347360367253252)	
('16868', 7.447845804988662)	
('16870', 7.915623551228558)	
('1688', 7.325678496868476)	
('1689', 8.247843263726518)	
('16890', 7.36417033773862)	
('16894', 8.71256782519431)	
('169', 7.326074498567335)	
('1690', 7.957055214723926)	
('16904', 8.073135755258127)	
('16906', 6.5)	
('1691', 7.662758317455665)	
('16910', 7.274630541871921)	
('16912', 7.0)	
('16914', 6.909090909090909)	
('16916', 8.201859229747676)	
('16918', 8.269194902082686)	
('1692', 6.043478260869565)	
('16928', 6.670329670329671)	
('1693', 6.706666666666667)	
('16934', 7.759395583107323)	
('16936', 6.026666666666666)	
('1694', 7.034364261168385)	
('1695', 7.921259842519685)	
('16954', 6.2)	
('1696', 7.253882915173238)	
('16964', 7.363636363636363)	
('16970', 6.75)	
('1698', 8.607235701906413)	
('16982', 7.312138728323699)	
('16988', 7.0)	
('1699', 8.06694882647172)	
('16994', 4.0)	
('17', 8.043560606060606)	
('170', 8.62954844366506)	
('17002', 6.0)	
('17006', 6.0)	
('1701', 6.546666666666667)	
('17010', 6.555555555555555)	
('17012', 5.928571428571429)	
('1702', 6.178571428571429)	
('17020', 6.534883720930233)	
('1703', 7.165048543689321)	
('1704', 7.027522935779817)	
('17048', 5.666666666666667)	
('1705', 5.571428571428571)	
('1706', 6.823076923076923)	
('17068', 6.357142857142857)	
('1707', 6.946341463414634)	
('17074', 8.83989038950871)	
('17076', 5.4)	
('1708', 5.5)	
('17080', 7.7434554973821985)	
('17082', 6.9424520433694745)	
('17088', 1.0)	
('1709', 7.181127982646421)	
('17090', 5.0)	
('17092', 7.5)	
('171', 6.219512195121951)	
('1710', 7.129124820659971)	
('1711', 6.258064516129032)	
('17113', 6.0)	
('17115', 7.192090395480226)	
('1712', 6.090909090909091)	
('17121', 7.730054644808743)	
('17127', 6.516129032258065)	
('1713', 6.461538461538462)	
('17137', 8.333333333333334)	
('17141', 7.166666666666667)	
('17147', 7.6)	
('17151', 4.333333333333333)	
('17157', 6.782496782496782)	
('17159', 5.5)	
('17161', 5.25)	
('17163', 5.333333333333333)	
('17167', 7.0)	
('1718', 6.8820512820512825)	
('17187', 7.741970021413276)	
('1719', 7.953686200378072)	
('1720', 7.343949044585988)	
('17205', 6.489473684210527)	
('17209', 7.5)	
('1721', 7.079331941544885)	
('1722', 7.643078512396694)	
('17223', 7.0)	
('1723', 7.538074712643678)	
('17233', 7.0)	
('17237', 5.5)	
('1724', 7.0)	
('17245', 6.5)	
('17247', 7.5773824650571795)	
('17249', 8.319148936170214)	
('1725', 5.663461538461538)	
('17251', 6.462962962962963)	
('17259', 7.551810237203496)	
('1726', 7.288671818049278)	
('17265', 8.299499414208116)	
('17267', 6.027272727272727)	
('17269', 7.712035995500562)	
('1727', 7.066433566433567)	
('17273', 8.1625)	
('17277', 6.579710144927536)	
('1728', 7.896428571428571)	
('1729', 7.9490022172949)	
('17291', 8.0)	
('17293', 6.625)	
('17295', 4.833333333333333)	
('173', 7.552957359009628)	
('17307', 7.0)	
('1731', 7.416282642089094)	
('1732', 7.463541666666667)	
('1733', 7.059523809523809)	
('1734', 6.861861861861862)	
('17341', 6.937728937728938)	
('17345', 6.470873786407767)	
('17351', 6.384615384615385)	
('17353', 4.428571428571429)	
('17357', 7.108108108108108)	
('17359', 6.0)	
('1736', 7.425925925925926)	
('1737', 6.428571428571429)	
('17371', 6.429906542056075)	
('17379', 6.533333333333333)	
('1738', 7.459948320413437)	
('17387', 4.0)	
('17389', 8.601839684625492)	
('1739', 5.0)	
('17391', 7.257261410788382)	
('17395', 5.897058823529412)	
('17397', 6.33800350262697)	
('174', 7.253023476405027)	
('1740', 7.0)	
('17409', 6.595108695652174)	
('1741', 5.8)	
('17419', 6.9010989010989015)	
('1742', 7.52)	
('1743', 6.388059701492537)	
('17437', 7.795774647887324)	
('1744', 7.728813559322034)	
('1745', 3.6666666666666665)	
('1746', 6.767634854771784)	
('1747', 7.8425)	
('17479', 5.0)	
('1748', 7.25)	
('1749', 6.950381679389313)	
('17491', 6.843373493975903)	
('17493', 7.666666666666667)	
('17497', 7.666666666666667)	
('175', 7.066115702479339)	
('1750', 6.926503340757239)	
('17505', 7.653923541247485)	
('1751', 5.561594202898551)	
('17513', 6.121327737504769)	
('1752', 6.904761904761905)	
('17521', 5.0)	
('1753', 7.111111111111111)	
('17535', 7.576204523107178)	
('17537', 6.7105263157894735)	
('17539', 5.787234042553192)	
('1754', 7.196078431372549)	
('17541', 6.146341463414634)	
('17543', 6.84)	
('17549', 8.115621602029721)	
('1755', 7.224489795918367)	
('17551', 6.746031746031746)	
('1756', 7.166666666666667)	
('17563', 7.0)	
('1757', 7.135135135135135)	
('17573', 7.173913043478261)	
('1758', 7.0)	
('17585', 6.75)	
('1759', 6.044776119402985)	
('176', 6.431137724550898)	
('1760', 6.826291079812207)	
('17601', 7.0)	
('1761', 6.650602409638554)	
('17613', 6.0)	
('17615', 6.0)	
('1762', 7.0)	
('17624', 8.0)	
('1763', 5.657894736842105)	
('17635', 7.210810810810811)	
('17637', 6.8875)	
('1764', 7.579670329670329)	
('17641', 7.674278328306764)	
('17643', 7.608534322820037)	
('1765', 4.866666666666666)	
('17651', 6.71259842519685)	
('17655', 7.127659574468085)	
('17659', 6.043478260869565)	
('1766', 6.212121212121212)	
('1767', 5.961538461538462)	
('17673', 6.5)	
('17677', 7.336206896551724)	
('17679', 7.293103448275862)	
('1768', 7.2)	
('17681', 6.615909090909091)	
('1769', 6.454545454545454)	
('17693', 5.636363636363637)	
('17699', 7.105882352941176)	
('177', 7.856367337706401)	
('1770', 5.970588235294118)	
('17705', 6.9655172413793105)	
('17707', 5.25)	
('1771', 6.125)	
('17717', 7.474226804123711)	
('17719', 5.0)	
('1772', 5.607142857142857)	
('17725', 7.022346368715084)	
('17727', 6.411764705882353)	
('17729', 7.797781139687342)	
('1773', 7.841772151898734)	
('17731', 7.015503875968992)	
('17733', 5.0)	
('17739', 8.372549019607844)	
('1774', 7.6909090909090905)	
('17741', 7.351479289940828)	
('17743', 6.7935483870967746)	
('17745', 6.8979591836734695)	
('17747', 6.209302325581396)	
('17749', 7.0)	
('1775', 6.069767441860465)	
('17753', 7.0)	
('1776', 5.461538461538462)	
('1777', 6.670731707317073)	
('17777', 6.674318507890962)	
('1778', 7.2105263157894735)	
('17785', 8.0)	
('17787', 7.1)	
('1779', 6.85)	
('17791', 6.746268656716418)	
('178', 7.557661927330174)	
('1780', 6.90204081632653)	
('1781', 6.280701754385965)	
('17811', 6.142857142857143)	
('17813', 6.652482269503546)	
('17815', 6.444444444444445)	
('17819', 7.618110236220472)	
('1782', 6.08)	
('17821', 6.785555555555556)	
('17823', 5.0)	
('17827', 7.176194939081537)	
('1783', 6.832402234636872)	
('17831', 6.88330078125)	
('17833', 4.666666666666667)	
('1784', 4.777777777777778)	
('17843', 5.790123456790123)	
('17849', 5.647773279352227)	
('1785', 6.740458015267175)	
('17855', 7.02803738317757)	
('1786', 6.724137931034483)	
('17867', 7.0)	
('1787', 7.240802675585284)	
('17871', 6.551020408163265)	
('17873', 6.781931464174455)	
('17875', 7.605309734513274)	
('17879', 6.544747081712062)	
('1788', 5.883333333333334)	
('17887', 6.705882352941177)	
('1789', 6.659574468085107)	
('17891', 5.0)	
('17893', 6.0)	
('17895', 8.04542013626041)	
('17897', 6.105263157894737)	
('179', 7.083333333333333)	
('1790', 5.769230769230769)	
('17901', 7.595348837209302)	
('17909', 8.072052401746724)	
('1791', 6.14)	
('17913', 6.886363636363637)	
('17917', 7.3076923076923075)	
('17919', 7.01628664495114)	
('1792', 6.873134328358209)	
('1793', 6.784090909090909)	
('17933', 7.0)	
('1794', 6.737704918032787)	
('17949', 8.217993079584774)	
('1795', 7.275862068965517)	
('17951', 7.0)	
('17953', 7.0)	
('17955', 5.5)	
('17957', 8.5)	
('17959', 6.0)	
('1796', 7.148514851485149)	
('17961', 5.0)	
('17963', 5.333333333333333)	
('17965', 5.0)	
('17969', 6.25)	
('1797', 7.145922746781116)	
('1798', 7.234939759036145)	
('17983', 5.0)	
('17985', 6.5)	
('17987', 6.5)	
('1799', 6.6835443037974684)	
('17991', 6.0)	
('18', 8.311258278145695)	
('180', 7.453551912568306)	
('1800', 7.021551724137931)	
('18001', 7.2099519860323005)	
('18003', 6.7)	
('18005', 7.0)	
('1802', 6.966216216216216)	
('18029', 8.5)	
('1803', 7.177777777777778)	
('18031', 7.0)	
('18033', 7.0)	
('18039', 6.367424242424242)	
('1804', 7.06140350877193)	
('18041', 7.54920913884007)	
('18045', 7.133448873483536)	
('18047', 5.5)	
('1805', 7.205357142857143)	
('18053', 7.0)	
('18055', 7.895598771750256)	
('1806', 6.979591836734694)	
('18061', 7.0)	
('18063', 6.0)	
('1807', 6.691714836223507)	
('1808', 7.675029868578256)	
('18081', 6.0)	
('18083', 6.0)	
('18085', 6.0)	
('18087', 7.5)	
('18095', 7.1977284460505935)	
('18097', 7.318518518518519)	
('18099', 6.953488372093023)	
('181', 7.628964059196617)	
('1810', 6.9)	
('18109', 7.0)	
('1811', 5.69811320754717)	
('18115', 8.593262946204122)	
('18119', 7.9476)	
('1812', 4.696428571428571)	
('18121', 7.141921397379913)	
('1813', 7.846071619454837)	
('18133', 5.5)	
('18137', 8.0)	
('18139', 7.762777242044359)	
('18149', 5.3061224489795915)	
('1815', 7.571501793951819)	
('18151', 5.944444444444445)	
('18153', 8.012826134619601)	
('1816', 6.631472081218274)	
('1817', 7.12316715542522)	
('18177', 7.508982035928144)	
('18179', 8.288127413127413)	
('1818', 8.043523413897281)	
('1819', 5.291666666666667)	
('18195', 8.534173533688802)	
('18197', 4.0)	
('182', 7.895044735030971)	
('1820', 5.483870967741935)	
('18205', 6.4)	
('1821', 6.40625)	
('1822', 6.869565217391305)	
('18229', 7.628177509694098)	
('1823', 7.2)	
('18231', 5.773584905660377)	
('1824', 7.974025974025974)	
('18245', 8.1002457002457)	
('18247', 6.950861667442943)	
('1825', 7.6453900709219855)	
('1826', 7.180722891566265)	
('1827', 8.295705055112125)	
('18277', 7.607749570528727)	
('1828', 6.8)	
('1829', 7.341757827235005)	
('18295', 7.658608781450419)	
('183', 7.700389105058366)	
('1830', 7.874045801526718)	
('18305', 5.0)	
('1831', 5.823529411764706)	
('1832', 6.333333333333333)	
('1833', 5.409090909090909)	
('1834', 5.8307692307692305)	
('18343', 7.121495327102804)	
('1835', 7.282722513089006)	
('18353', 3.0)	
('18355', 9.0)	
('1836', 6.82996632996633)	
('18365', 7.0)	
('1837', 7.222222222222222)	
('18375', 5.375)	
('1838', 6.5296671490593345)	
('18389', 7.0)	
('1839', 6.970588235294118)	
('18391', 7.785714285714286)	
('18393', 7.70176437108708)	
('18397', 7.826768781911014)	
('184', 6.6512141280353205)	
('1840', 7.860880146015007)	
('1841', 6.982578397212544)	
('18411', 7.309471365638767)	
('18413', 6.627705627705628)	
('18419', 6.32258064516129)	
('1842', 8.48151191454396)	
('18425', 5.454545454545454)	
('18429', 8.289285714285715)	
('1843', 7.2592592592592595)	
('1844', 7.161458333333333)	
('18441', 7.408418657565416)	
('18449', 6.166666666666667)	
('1845', 7.2727272727272725)	
('18451', 8.0)	
('18455', 6.578947368421052)	
('18457', 2.0)	
('1846', 7.573643410852713)	
('18463', 5.666666666666667)	
('18465', 7.719337016574586)	
('1847', 7.457399103139013)	
('18479', 1.0)	
('1848', 6.75)	
('18481', 3.0)	
('18483', 1.0)	
('18489', 7.0)	
('1849', 6.444444444444445)	
('18495', 7.059701492537314)	
('18497', 7.772151898734177)	
('18499', 7.758620689655173)	
('185', 8.273985239852399)	
('1850', 7.0)	
('18507', 7.820568335588633)	
('1851', 7.5)	
('1852', 7.710393541876892)	
('18521', 6.0)	
('18523', 7.717201166180758)	
('18525', 6.679245283018868)	
('18527', 4.5)	
('1853', 6.636363636363637)	
('18533', 6.0)	
('1854', 6.8307692307692305)	
('18549', 6.846153846153846)	
('1855', 4.96969696969697)	
('18557', 6.0)	
('1856', 6.52972972972973)	
('18561', 4.0)	
('1857', 7.297297297297297)	
('18577', 8.0)	
('1858', 7.610909090909091)	
('18587', 7.75)	
('18589', 8.5)	
('1859', 7.009569377990431)	
('18599', 6.217391304347826)	
('186', 8.168035030103995)	
('1860', 7.467717717717718)	
('1861', 7.766561514195583)	
('18617', 8.588100686498857)	
('18619', 7.778969957081545)	
('1862', 6.3645533141210375)	
('18635', 6.0)	
('18637', 5.333333333333333)	
('18639', 6.5)	
('1864', 7.406779661016949)	
('18643', 5.5)	
('1865', 6.900900900900901)	
('18653', 6.346938775510204)	
('18655', 7.392857142857143)	
('1866', 6.0588235294117645)	
('18661', 7.870699881376038)	
('18669', 6.25)	
('1867', 6.75)	
('18671', 7.7043149389719785)	
('18677', 7.231819625277866)	
('18679', 8.397486320109438)	
('1868', 6.456375838926174)	
('18683', 8.0)	
('18689', 8.400449101796408)	
('1869', 7.322515212981744)	
('18691', 6.981132075471698)	
('18693', 6.870967741935484)	
('18695', 6.4324324324324325)	
('187', 8.052992518703242)	
('18713', 7.420600858369099)	
('1872', 7.230769230769231)	
('18723', 6.125)	
('18729', 6.875)	
('1873', 7.984615384615385)	
('1874', 6.338461538461538)	
('18743', 6.0)	
('18745', 7.157894736842105)	
('18753', 7.663967611336032)	
('18755', 6.7105263157894735)	
('18767', 6.577310924369748)	
('18771', 6.97)	
('1878', 7.547169811320755)	
('18781', 6.9361702127659575)	
('1879', 6.777777777777778)	
('18795', 4.0)	
('18799', 6.777777777777778)	
('188', 6.0)	
('1880', 6.526315789473684)	
('1881', 7.010309278350515)	
('18815', 4.0)	
('1882', 7.081967213114754)	
('18823', 5.0)	
('18825', 7.0)	
('18827', 8.5)	
('18829', 7.0)	
('1883', 6.605263157894737)	
('18831', 5.818181818181818)	
('18835', 8.32258064516129)	
('1884', 6.511111111111111)	
('18841', 5.777777777777778)	
('18849', 7.80672268907563)	
('1885', 6.25)	
('18851', 6.842349304482226)	
('18857', 6.760695187165775)	
('1886', 7.484848484848484)	
('1887', 8.141355862353183)	
('1888', 7.929555895865238)	
('18881', 6.830985915492958)	
('1889', 8.558106539404102)	
('18893', 7.728929384965832)	
('18897', 8.049430969076905)	
('189', 7.472851711026616)	
('1890', 7.391891891891892)	
('1891', 7.34375)	
('1892', 7.25)	
('1893', 6.523809523809524)	
('18937', 8.0)	
('1894', 6.8071390516782095)	
('1895', 6.3584905660377355)	
('18953', 6.2368421052631575)	
('18959', 6.410256410256411)	
('1896', 6.936416184971098)	
('1897', 6.916666666666667)	
('1898', 7.2)	
('18989', 6.763358778625954)	
('1899', 5.705882352941177)	
('19', 8.921304241235598)	
('190', 7.464362190272254)	
('1900', 6.73469387755102)	
('1901', 7.669354838709677)	
('1902', 7.088372093023255)	
('19021', 7.502197802197802)	
('19023', 7.248355263157895)	
('19029', 6.435582822085889)	
('1903', 6.324324324324325)	
('1904', 6.9743589743589745)	
('1905', 6.931034482758621)	
('19051', 7.311320754716981)	
('1906', 7.625)	
('19067', 7.814814814814815)	
('19069', 3.0)	
('1907', 6.75)	
('1908', 5.8397790055248615)	
('19081', 6.517241379310345)	
('19087', 6.0)	
('1909', 6.206896551724138)	
('19099', 6.819672131147541)	
('191', 7.542911877394636)	
('1910', 8.048780487804878)	
('19101', 6.105263157894737)	
('19103', 6.48)	
('19109', 7.027149321266968)	
('1911', 7.727699530516432)	
('19111', 8.178763440860216)	
('19115', 8.008658008658008)	
('19117', 7.474526928675401)	
('1912', 6.455172413793103)	
('19121', 8.0)	
('19123', 8.549603174603174)	
('19125', 5.0)	
('1913', 7.767407407407408)	
('19133', 5.954545454545454)	
('19135', 7.0)	
('19137', 5.761904761904762)	
('1914', 8.362041467304625)	
('1915', 7.943684633950121)	
('19151', 6.80573476702509)	
('19159', 7.463114754098361)	
('1916', 7.327272727272727)	
('19163', 7.619853240929474)	
('19165', 6.275862068965517)	
('1917', 7.202702702702703)	
('19171', 5.0)	
('1918', 6.485714285714286)	
('19185', 6.555555555555555)	
('19187', 6.25)	
('1919', 7.509090909090909)	
('19191', 7.841530054644808)	
('19193', 7.668478260869565)	
('19195', 7.775280898876405)	
('192', 7.445052631578948)	
('1920', 7.508064516129032)	
('19207', 5.666666666666667)	
('19209', 6.5)	
('1921', 8.021978021978022)	
('19211', 7.349780701754386)	
('19213', 4.5)	
('19217', 6.5)	
('19219', 5.666666666666667)	
('1922', 7.294736842105263)	
('19221', 7.690194651628161)	
('1923', 7.128205128205129)	
('19231', 5.4)	
('19233', 6.0)	
('19235', 6.333333333333333)	
('19237', 5.0)	
('19239', 5.0)	
('1924', 7.9113924050632916)	
('1925', 7.347222222222222)	
('19251', 7.476190476190476)	
('19255', 6.782894736842105)	
('19257', 6.6687306501547985)	
('1926', 6.478260869565218)	
('19261', 6.9907407407407405)	
('1927', 6.225806451612903)	
('19271', 7.5)	
('19279', 4.75)	
('1928', 6.22972972972973)	
('19283', 6.4)	
('19285', 7.018220793140407)	
('19287', 6.6875)	
('1929', 7.183006535947713)	
('19291', 7.6875)	
('19297', 5.75)	
('193', 7.186756542426646)	
('1930', 6.988095238095238)	
('19305', 5.0)	
('1931', 7.291666666666667)	
('19315', 4.217798594847775)	
('19319', 8.176626826029217)	
('1932', 7.38)	
('1933', 5.96)	
('19337', 4.333333333333333)	
('1935', 6.976744186046512)	
('19351', 6.4)	
('1936', 6.3125)	
('19363', 8.442340067340067)	
('19365', 7.2865448504983386)	
('19367', 6.753346080305928)	
('19369', 7.700102880658436)	
('1937', 5.6)	
('1938', 6.3125)	
('19383', 7.322966507177034)	
('1939', 6.620689655172414)	
('19391', 7.025270758122744)	
('19397', 6.428571428571429)	
('194', 7.821792260692464)	
('1940', 6.541666666666667)	
('19401', 7.333333333333333)	
('1941', 7.386075949367089)	
('1942', 7.372881355932203)	
('19429', 6.960179833012203)	
('1943', 8.200312717164698)	
('19431', 6.163636363636364)	
('1944', 7.308605341246291)	
('19447', 5.571428571428571)	
('1946', 7.765243902439025)	
('19469', 4.931034482758621)	
('1947', 5.933333333333334)	
('19481', 4.666666666666667)	
('19489', 8.011168384879726)	
('1949', 5.84375)	
('195', 7.559928841449856)	
('1951', 7.1461538461538465)	
('19511', 7.194805194805195)	
('19519', 6.583333333333333)	
('1952', 7.062857142857143)	
('19521', 6.551724137931035)	
('19523', 6.384615384615385)	
('1953', 7.2293233082706765)	
('19533', 5.0)	
('1954', 7.06951871657754)	
('1955', 6.587301587301587)	
('19557', 7.5)	
('1956', 7.168674698795181)	
('19569', 6.372093023255814)	
('1957', 6.897196261682243)	
('19573', 6.488095238095238)	
('19575', 6.385245901639344)	
('1958', 6.968871595330739)	
('19581', 5.476190476190476)	
('1959', 5.785714285714286)	
('19597', 3.6666666666666665)	
('196', 7.251440189766181)	
('1961', 7.880952380952381)	
('19613', 7.948275862068965)	
('19619', 7.333333333333333)	
('1962', 7.6)	
('19627', 6.0)	
('19629', 6.642857142857143)	
('19631', 6.983606557377049)	
('19633', 6.541666666666667)	
('19635', 6.153846153846154)	
('1964', 7.1)	
('19645', 7.769230769230769)	
('19647', 8.774525745257453)	
('1965', 7.557471264367816)	
('19653', 7.355555555555555)	
('1966', 4.391304347826087)	
('19669', 7.918439716312057)	
('1967', 7.589622641509434)	
('19671', 7.855297157622739)	
('1968', 7.536458333333333)	
('19685', 6.869609856262834)	
('1969', 7.759358288770054)	
('19697', 7.214285714285714)	
('197', 6.88391376451078)	
('19703', 8.077844311377245)	
('1972', 7.791666666666667)	
('19727', 6.4523809523809526)	
('1973', 6.666666666666667)	
('19731', 6.333333333333333)	
('1974', 8.388235294117647)	
('19747', 5.0)	
('1975', 6.0)	
('19755', 4.714285714285714)	
('19759', 7.342639593908629)	
('19769', 6.424483882651213)	
('1977', 6.763636363636364)	
('19773', 7.0)	
('19775', 8.006105834464043)	
('1978', 7.009661835748792)	
('1979', 6.450549450549451)	
('19799', 6.889655172413793)	
('198', 7.667384284176534)	
('1980', 7.064638783269962)	
('1981', 6.569767441860465)	
('19811', 5.428571428571429)	
('19815', 8.602927956851163)	
('1982', 5.95)	
('19825', 6.833333333333333)	
('1983', 7.625)	
('1984', 6.693548387096774)	
('19841', 7.2075471698113205)	
('19843', 5.0)	
('19845', 7.196261682242991)	
('19849', 6.0)	
('1985', 7.791666666666667)	
('19855', 7.236794171220401)	
('19857', 6.294117647058823)	
('19859', 6.918918918918919)	
('1986', 6.7)	
('19871', 6.0)	
('19875', 10.0)	
('19877', 6.75)	
('19879', 7.5)	
('1988', 6.85632183908046)	
('19889', 7.036363636363636)	
('1989', 6.057971014492754)	
('199', 8.923258559622196)	
('1990', 6.382352941176471)	
('1991', 6.076923076923077)	
('19919', 6.822222222222222)	
('1992', 5.75)	
('19923', 4.5)	
('19925', 6.285714285714286)	
('1993', 4.25)	
('1994', 6.389830508474576)	
('19945', 6.341463414634147)	
('19947', 6.0)	
('1995', 5.25)	
('19951', 7.379310344827586)	
('19953', 6.778443113772455)	
('19957', 5.0)	
('19959', 4.0)	
('1996', 6.935943060498221)	
('19961', 7.0)	
('19971', 5.0)	
('19973', 6.357142857142857)	
('19977', 5.444444444444445)	
('1998', 6.8061224489795915)	
('1999', 7.023809523809524)	
('19999', 9.0)	
('20', 7.893887907208554)	
('200', 7.7468671679198)	
('2000', 7.291338582677166)	
('20005', 3.0)	
('2001', 8.93317605426128)	
('2002', 7.859014675052411)	
('20021', 7.256174225415357)	
('20025', 5.0)	
('2003', 5.590909090909091)	
('20031', 7.825872978673541)	
('20033', 6.722355769230769)	
('20035', 7.388888888888889)	
('20039', 7.256410256410256)	
('2004', 8.267175572519085)	
('20045', 7.229213483146068)	
('20047', 7.424242424242424)	
('20053', 6.593431483578709)	
('20057', 7.967705595193391)	
('2006', 7.072463768115942)	
('2007', 5.631578947368421)	
('20075', 5.0)	
('2008', 5.9)	
('20085', 10.0)	
('2009', 7.55)	
('20093', 6.0)	
('20095', 6.0)	
('201', 7.492201039861352)	
('2010', 6.604651162790698)	
('2011', 7.337349397590361)	
('20117', 5.5)	
('2012', 7.969135802469136)	
('20127', 7.0)	
('2013', 7.430555555555555)	
('2014', 7.584269662921348)	
('20141', 7.115384615384615)	
('2015', 6.574468085106383)	
('20153', 4.0)	
('20155', 6.733333333333333)	
('20159', 8.057915057915057)	
('2016', 7.245454545454545)	
('2017', 7.411214953271028)	
('2018', 6.553846153846154)	
('20183', 7.0)	
('20187', 6.669291338582677)	
('20189', 6.0)	
('2019', 6.76)	
('20199', 7.0)	
('202', 8.122011856951616)	
('2020', 7.5379901960784315)	
('20207', 8.0)	
('2021', 6.467741935483871)	
('2022', 4.9411764705882355)	
('20221', 7.485148514851486)	
('20225', 7.0)	
('2023', 6.444444444444445)	
('20233', 6.0)	
('20235', 9.0)	
('2024', 7.0)	
('20243', 5.0)	
('2025', 8.402528977871444)	
('2026', 7.988035614913745)	
('20267', 7.1923076923076925)	
('2027', 6.6521739130434785)	
('2028', 6.5)	
('2029', 7.146341463414634)	
('203', 6.907608695652174)	
('2030', 7.4298941798941796)	
('2031', 6.853055916775032)	
('2032', 6.900763358778626)	
('20329', 6.252525252525253)	
('2033', 7.301369863013699)	
('2034', 8.382853008561437)	
('2035', 8.11948051948052)	
('20353', 4.333333333333333)	
('20355', 6.233333333333333)	
('20359', 7.339759036144578)	
('2036', 7.295454545454546)	
('20365', 6.433734939759036)	
('2037', 7.846153846153846)	
('20371', 8.297244094488189)	
('20377', 7.150943396226415)	
('20379', 6.868421052631579)	
('2038', 6.580645161290323)	
('20381', 6.0)	
('20385', 8.0)	
('2039', 6.125)	
('20391', 6.55)	
('204', 6.439299123904881)	
